qa_id,method,question,article_id,relevant_chunk_ids,retrieved_chunk_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10
211640_4,dense,Hàm lượng purin trong cá nhỏ và nội tạng động vật khác biệt ra sao so với thịt đỏ thông thường?,211640,"[""211640_structured_0000"", ""211640_structured_0001""]","[""211640_structured_0001"", ""211640_structured_0000"", ""28348_structured_0001"", ""212000_structured_0001"", ""205401_structured_0001"", ""212000_structured_0000"", ""261818_structured_0000"", ""205401_structured_0000"", ""26527_structured_0001"", ""212113_structured_0000"", ""212311_structured_0000"", ""200586_structured_0000"", ""205401_structured_0002"", ""43755_structured_0003"", ""28856_structured_0000"", ""201810_structured_0001"", ""201810_structured_0000"", ""43755_structured_0002"", ""30177_structured_0000"", ""212002_structured_0001"", ""212002_structured_0000"", ""28878_structured_0002"", ""212113_structured_0001"", ""28587_structured_0000"", ""201810_structured_0002"", ""27606_structured_0002"", ""28878_structured_0001"", ""28587_structured_0001"", ""16896_structured_0002"", ""27606_structured_0001"", ""212422_structured_0000"", ""155285_structured_0001"", ""106547_structured_0001"", ""99658_structured_0000"", ""30901_structured_0001"", ""29116_structured_0001"", ""207751_structured_0000"", ""31776_structured_0003"", ""210261_structured_0000"", ""155285_structured_0000"", ""43755_structured_0004"", ""71468_structured_0000"", ""200586_structured_0001"", ""237900_structured_0000"", ""27606_structured_0000"", ""212336_structured_0000"", ""31150_structured_0002"", ""43755_structured_0000"", ""30901_structured_0000"", ""67949_structured_0000""]",13480.061,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211640_4,hybrid,Hàm lượng purin trong cá nhỏ và nội tạng động vật khác biệt ra sao so với thịt đỏ thông thường?,211640,"[""211640_structured_0000"", ""211640_structured_0001""]","[""211640_structured_0000"", ""211640_structured_0001"", ""212000_structured_0000"", ""28348_structured_0001"", ""212000_structured_0001"", ""212311_structured_0000"", ""212113_structured_0000"", ""205401_structured_0000"", ""28856_structured_0000"", ""26527_structured_0001"", ""261818_structured_0000"", ""67949_structured_0000"", ""212113_structured_0001"", ""201810_structured_0001"", ""28587_structured_0001"", ""212336_structured_0000"", ""200586_structured_0001"", ""31776_structured_0003"", ""71468_structured_0000"", ""205401_structured_0001"", ""28344_structured_0001"", ""215378_structured_0001"", ""30810_structured_0000"", ""200586_structured_0000"", ""205401_structured_0002"", ""31990_structured_0000"", ""43755_structured_0003"", ""156019_structured_0000"", ""117733_structured_0000"", ""201810_structured_0000"", ""65896_structured_0001"", ""43755_structured_0002"", ""206539_structured_0001"", ""30177_structured_0000"", ""212002_structured_0001"", ""261685_structured_0000"", ""212002_structured_0000"", ""212118_structured_0000"", ""28878_structured_0002"", ""28276_structured_0001"", ""28587_structured_0000"", ""156019_structured_0001"", ""201810_structured_0002"", ""27606_structured_0002"", ""28878_structured_0001"", ""31222_structured_0002"", ""16896_structured_0002"", ""215649_structured_0000"", ""27606_structured_0001"", ""68365_structured_0000""]",14096.9619,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211640_5,bm25,Đúng hay sai: 'Chỉ cần bỏ thịt dê và chuyển sang ăn hải sản là có thể kiểm soát tốt axit uric'?,211640,"[""211640_structured_0000"", ""211640_structured_0001""]","[""211640_structured_0000"", ""211640_structured_0001"", ""211884_structured_0000"", ""31222_structured_0001"", ""71468_structured_0000"", ""116180_structured_0000"", ""212113_structured_0001"", ""31150_structured_0000"", ""116180_structured_0001"", ""155705_structured_0001"", ""155953_structured_0003"", ""16890_structured_0000"", ""155705_structured_0000"", ""29107_structured_0000"", ""65764_structured_0000"", ""213066_structured_0001"", ""18318_structured_0000"", ""27606_structured_0002"", ""205100_structured_0001"", ""212113_structured_0000"", ""27606_structured_0001"", ""76465_structured_0000"", ""27606_structured_0000"", ""211777_structured_0000"", ""27454_structured_0001"", ""75537_structured_0001"", ""156099_structured_0002"", ""18318_structured_0001"", ""30244_structured_0000"", ""156099_structured_0000"", ""77535_structured_0000"", ""98585_structured_0001"", ""75625_structured_0001"", ""211884_structured_0001"", ""41087_structured_0001"", ""212798_structured_0001"", ""212336_structured_0001"", ""160043_structured_0004"", ""23558_structured_0008"", ""208014_structured_0001"", ""77232_structured_0001"", ""31661_structured_0000"", ""28856_structured_0000"", ""11992_structured_0001"", ""76465_structured_0001"", ""156224_structured_0000"", ""71595_structured_0000"", ""66051_structured_0000"", ""176549_structured_0001"", ""27454_structured_0000""]",284.1705,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211640_5,dense,Đúng hay sai: 'Chỉ cần bỏ thịt dê và chuyển sang ăn hải sản là có thể kiểm soát tốt axit uric'?,211640,"[""211640_structured_0000"", ""211640_structured_0001""]","[""211640_structured_0000"", ""211640_structured_0001"", ""27606_structured_0000"", ""27606_structured_0002"", ""27606_structured_0001"", ""212000_structured_0001"", ""28856_structured_0000"", ""206769_structured_0001"", ""207739_structured_0001"", ""28348_structured_0001"", ""30970_structured_0001"", ""212311_structured_0000"", ""28587_structured_0001"", ""206769_structured_0000"", ""30901_structured_0000"", ""211588_structured_0000"", ""213206_structured_0001"", ""27573_structured_0001"", ""43755_structured_0003"", ""206539_structured_0001"", ""29406_structured_0000"", ""212000_structured_0000"", ""212113_structured_0000"", ""29107_structured_0000"", ""30412_structured_0001"", ""28587_structured_0000"", ""28670_structured_0001"", ""31150_structured_0002"", ""207739_structured_0000"", ""27567_structured_0001"", ""29116_structured_0001"", ""208531_structured_0000"", ""30901_structured_0001"", ""94699_structured_0000"", ""210207_structured_0000"", ""206566_structured_0001"", ""20703_structured_0002"", ""189044_structured_0003"", ""213066_structured_0001"", ""30409_structured_0000"", ""27573_structured_0002"", ""106745_structured_0002"", ""29758_structured_0003"", ""28878_structured_0001"", ""205443_structured_0001"", ""29116_structured_0002"", ""28856_structured_0001"", ""213415_structured_0000"", ""29961_structured_0000"", ""30177_structured_0000""]",13458.5192,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211640_5,hybrid,Đúng hay sai: 'Chỉ cần bỏ thịt dê và chuyển sang ăn hải sản là có thể kiểm soát tốt axit uric'?,211640,"[""211640_structured_0000"", ""211640_structured_0001""]","[""211640_structured_0000"", ""211640_structured_0001"", ""27606_structured_0002"", ""27606_structured_0000"", ""27606_structured_0001"", ""29107_structured_0000"", ""28856_structured_0000"", ""212113_structured_0000"", ""213066_structured_0001"", ""211884_structured_0000"", ""31222_structured_0001"", ""71468_structured_0000"", ""116180_structured_0000"", ""212000_structured_0001"", ""212113_structured_0001"", ""206769_structured_0001"", ""31150_structured_0000"", ""116180_structured_0001"", ""207739_structured_0001"", ""155705_structured_0001"", ""28348_structured_0001"", ""155953_structured_0003"", ""30970_structured_0001"", ""16890_structured_0000"", ""212311_structured_0000"", ""155705_structured_0000"", ""28587_structured_0001"", ""206769_structured_0000"", ""30901_structured_0000"", ""65764_structured_0000"", ""211588_structured_0000"", ""18318_structured_0000"", ""213206_structured_0001"", ""27573_structured_0001"", ""205100_structured_0001"", ""43755_structured_0003"", ""206539_structured_0001"", ""29406_structured_0000"", ""212000_structured_0000"", ""76465_structured_0000"", ""211777_structured_0000"", ""27454_structured_0001"", ""30412_structured_0001"", ""28587_structured_0000"", ""75537_structured_0001"", ""156099_structured_0002"", ""28670_structured_0001"", ""18318_structured_0001"", ""31150_structured_0002"", ""207739_structured_0000""]",14151.2178,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_1,bm25,Doanh nghiệp nào trúng đấu giá thuê khu đất ven sông Hương tại TP. Huế?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""137207_structured_0000"", ""152772_structured_0000"", ""137207_structured_0001"", ""152271_structured_0000"", ""138777_structured_0000"", ""138777_structured_0001"", ""192784_structured_0000"", ""213_structured_0002"", ""151748_structured_0000"", ""139918_structured_0000"", ""152681_structured_0000"", ""153233_structured_0001"", ""152511_structured_0001"", ""138777_structured_0002"", ""153214_structured_0000"", ""163678_structured_0000"", ""131993_structured_0000"", ""152271_structured_0001"", ""151597_structured_0000"", ""152876_structured_0000"", ""153171_structured_0000"", ""213_structured_0001"", ""153233_structured_0000"", ""151471_structured_0000"", ""100210_structured_0002"", ""139918_structured_0001"", ""137227_structured_0002"", ""153085_structured_0000"", ""1204_structured_0000"", ""151463_structured_0000"", ""43901_structured_0000"", ""151748_structured_0001"", ""151718_structured_0000"", ""152626_structured_0000"", ""152742_structured_0000"", ""154952_structured_0000"", ""154952_structured_0001"", ""213_structured_0000"", ""152681_structured_0001"", ""151039_structured_0001"", ""152511_structured_0000"", ""153138_structured_0000"", ""22727_structured_0000"", ""151039_structured_0000"", ""151374_structured_0001"", ""2235_structured_0002"", ""151463_structured_0001"", ""193381_structured_0002"", ""81101_structured_0000""]",182.6964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_1,dense,Doanh nghiệp nào trúng đấu giá thuê khu đất ven sông Hương tại TP. Huế?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""192784_structured_0000"", ""153085_structured_0000"", ""138777_structured_0000"", ""152626_structured_0000"", ""133437_structured_0001"", ""133437_structured_0002"", ""138777_structured_0002"", ""151748_structured_0000"", ""193975_structured_0001"", ""20046_structured_0001"", ""151718_structured_0000"", ""151748_structured_0001"", ""151718_structured_0001"", ""43358_structured_0001"", ""254233_structured_0001"", ""138777_structured_0001"", ""137227_structured_0001"", ""152511_structured_0001"", ""152681_structured_0001"", ""149048_structured_0000"", ""152511_structured_0000"", ""151471_structured_0000"", ""150338_structured_0000"", ""341_structured_0002"", ""21216_structured_0002"", ""149267_structured_0000"", ""152626_structured_0001"", ""254233_structured_0000"", ""27302_structured_0000"", ""150338_structured_0001"", ""139511_structured_0000"", ""218_structured_0001"", ""194477_structured_0000"", ""21823_structured_0005"", ""437_structured_0000"", ""43358_structured_0002"", ""191602_structured_0001"", ""218_structured_0000"", ""21823_structured_0004"", ""149616_structured_0000"", ""23592_structured_0000"", ""151621_structured_0000"", ""194477_structured_0001"", ""528_structured_0001"", ""1065_structured_0002"", ""152681_structured_0000"", ""238019_structured_0000"", ""139511_structured_0001"", ""148558_structured_0001""]",13644.6983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_1,hybrid,Doanh nghiệp nào trúng đấu giá thuê khu đất ven sông Hương tại TP. Huế?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""192784_structured_0000"", ""138777_structured_0000"", ""151748_structured_0000"", ""138777_structured_0002"", ""138777_structured_0001"", ""153085_structured_0000"", ""152511_structured_0001"", ""152626_structured_0000"", ""151718_structured_0000"", ""151748_structured_0001"", ""151471_structured_0000"", ""152681_structured_0000"", ""152681_structured_0001"", ""152511_structured_0000"", ""137207_structured_0000"", ""152772_structured_0000"", ""137207_structured_0001"", ""152271_structured_0000"", ""133437_structured_0001"", ""133437_structured_0002"", ""213_structured_0002"", ""193975_structured_0001"", ""139918_structured_0000"", ""20046_structured_0001"", ""153233_structured_0001"", ""151718_structured_0001"", ""43358_structured_0001"", ""153214_structured_0000"", ""254233_structured_0001"", ""163678_structured_0000"", ""131993_structured_0000"", ""137227_structured_0001"", ""152271_structured_0001"", ""151597_structured_0000"", ""149048_structured_0000"", ""152876_structured_0000"", ""153171_structured_0000"", ""213_structured_0001"", ""150338_structured_0000"", ""153233_structured_0000"", ""341_structured_0002"", ""100210_structured_0002"", ""21216_structured_0002"", ""139918_structured_0001"", ""149267_structured_0000"", ""137227_structured_0002"", ""152626_structured_0001"", ""254233_structured_0000"", ""1204_structured_0000""]",13559.8018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_2,bm25,Cuộc đấu giá cho thuê khu đất số 5 Lê Lợi ven sông Hương diễn ra với kết quả như thế nào?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""138777_structured_0001"", ""138777_structured_0000"", ""152271_structured_0000"", ""152511_structured_0001"", ""213_structured_0002"", ""213_structured_0001"", ""151748_structured_0000"", ""137207_structured_0000"", ""238019_structured_0000"", ""244265_structured_0000"", ""151039_structured_0001"", ""152742_structured_0000"", ""756_structured_0000"", ""100210_structured_0002"", ""152876_structured_0000"", ""148647_structured_0000"", ""148770_structured_0000"", ""148559_structured_0001"", ""81101_structured_0000"", ""138777_structured_0002"", ""153138_structured_0000"", ""163393_structured_0000"", ""151718_structured_0000"", ""151471_structured_0000"", ""213_structured_0000"", ""151597_structured_0000"", ""152492_structured_0000"", ""133437_structured_0002"", ""152772_structured_0000"", ""203200_structured_0001"", ""149561_structured_0000"", ""149048_structured_0000"", ""42721_structured_0000"", ""151471_structured_0001"", ""153233_structured_0001"", ""148647_structured_0001"", ""134527_structured_0000"", ""152271_structured_0001"", ""153214_structured_0000"", ""137207_structured_0001"", ""193381_structured_0002"", ""43901_structured_0000"", ""196499_structured_0006"", ""152626_structured_0001"", ""152511_structured_0000"", ""153085_structured_0000"", ""45532_structured_0002"", ""1204_structured_0000"", ""148559_structured_0000""]",232.5084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_2,dense,Cuộc đấu giá cho thuê khu đất số 5 Lê Lợi ven sông Hương diễn ra với kết quả như thế nào?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""153085_structured_0000"", ""254233_structured_0000"", ""341_structured_0002"", ""151471_structured_0000"", ""254223_structured_0000"", ""254218_structured_0000"", ""152511_structured_0000"", ""152511_structured_0001"", ""152271_structured_0001"", ""151084_structured_0000"", ""152653_structured_0000"", ""151337_structured_0000"", ""151337_structured_0002"", ""238019_structured_0001"", ""153171_structured_0000"", ""238019_structured_0000"", ""254016_structured_0000"", ""191602_structured_0001"", ""788_structured_0001"", ""151718_structured_0000"", ""197579_structured_0000"", ""27302_structured_0000"", ""244265_structured_0000"", ""151337_structured_0001"", ""152681_structured_0001"", ""133437_structured_0001"", ""254201_structured_0000"", ""153849_structured_0002"", ""254233_structured_0001"", ""69089_structured_0000"", ""153138_structured_0000"", ""152772_structured_0000"", ""254218_structured_0001"", ""151084_structured_0001"", ""153233_structured_0000"", ""138777_structured_0000"", ""252543_structured_0000"", ""153233_structured_0001"", ""194477_structured_0000"", ""151365_structured_0000"", ""149504_structured_0000"", ""151748_structured_0000"", ""152492_structured_0000"", ""151718_structured_0001"", ""136766_structured_0001"", ""254016_structured_0001"", ""25996_structured_0000"", ""138777_structured_0001"", ""27302_structured_0001""]",13024.4986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_2,hybrid,Cuộc đấu giá cho thuê khu đất số 5 Lê Lợi ven sông Hương diễn ra với kết quả như thế nào?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""152511_structured_0001"", ""238019_structured_0000"", ""151471_structured_0000"", ""138777_structured_0000"", ""244265_structured_0000"", ""153085_structured_0000"", ""138777_structured_0001"", ""151748_structured_0000"", ""152271_structured_0001"", ""151718_structured_0000"", ""152511_structured_0000"", ""153138_structured_0000"", ""152772_structured_0000"", ""152492_structured_0000"", ""153233_structured_0001"", ""254233_structured_0000"", ""152271_structured_0000"", ""341_structured_0002"", ""213_structured_0002"", ""254223_structured_0000"", ""213_structured_0001"", ""254218_structured_0000"", ""137207_structured_0000"", ""151084_structured_0000"", ""151039_structured_0001"", ""152653_structured_0000"", ""151337_structured_0000"", ""152742_structured_0000"", ""151337_structured_0002"", ""756_structured_0000"", ""100210_structured_0002"", ""238019_structured_0001"", ""152876_structured_0000"", ""153171_structured_0000"", ""148647_structured_0000"", ""148770_structured_0000"", ""254016_structured_0000"", ""148559_structured_0001"", ""191602_structured_0001"", ""788_structured_0001"", ""81101_structured_0000"", ""138777_structured_0002"", ""197579_structured_0000"", ""163393_structured_0000"", ""27302_structured_0000"", ""151337_structured_0001"", ""152681_structured_0001"", ""213_structured_0000"", ""133437_structured_0001""]",13261.3626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_3,bm25,Vì sao dư luận bất ngờ khi biết danh tính doanh nghiệp trúng đấu giá khu đất ven sông Hương?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""138777_structured_0000"", ""152772_structured_0000"", ""138777_structured_0001"", ""196499_structured_0006"", ""213_structured_0002"", ""153214_structured_0000"", ""100210_structured_0002"", ""138777_structured_0002"", ""152681_structured_0000"", ""152271_structured_0000"", ""151748_structured_0000"", ""138843_structured_0001"", ""152681_structured_0001"", ""137207_structured_0000"", ""22727_structured_0001"", ""152511_structured_0001"", ""153233_structured_0001"", ""137227_structured_0002"", ""152271_structured_0001"", ""148770_structured_0000"", ""213_structured_0001"", ""151039_structured_0000"", ""22727_structured_0000"", ""148559_structured_0002"", ""151597_structured_0000"", ""148559_structured_0001"", ""152492_structured_0000"", ""213_structured_0000"", ""151084_structured_0000"", ""153171_structured_0000"", ""254233_structured_0001"", ""43901_structured_0000"", ""239775_structured_0000"", ""254223_structured_0000"", ""254218_structured_0000"", ""151718_structured_0000"", ""132947_structured_0000"", ""151748_structured_0001"", ""1204_structured_0000"", ""254218_structured_0001"", ""193381_structured_0002"", ""137207_structured_0001"", ""254016_structured_0001"", ""138843_structured_0000"", ""153085_structured_0000"", ""260452_structured_0000"", ""151463_structured_0000"", ""152876_structured_0000"", ""151471_structured_0000""]",184.7046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_3,dense,Vì sao dư luận bất ngờ khi biết danh tính doanh nghiệp trúng đấu giá khu đất ven sông Hương?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""193975_structured_0001"", ""152681_structured_0001"", ""153085_structured_0000"", ""437_structured_0000"", ""151748_structured_0000"", ""151748_structured_0001"", ""139511_structured_0000"", ""20046_structured_0001"", ""137227_structured_0001"", ""21216_structured_0002"", ""27302_structured_0000"", ""151621_structured_0000"", ""21115_structured_0002"", ""437_structured_0001"", ""104504_structured_0000"", ""193975_structured_0002"", ""43358_structured_0001"", ""152681_structured_0000"", ""21115_structured_0001"", ""197579_structured_0000"", ""254233_structured_0000"", ""238019_structured_0001"", ""38813_structured_0000"", ""341_structured_0002"", ""528_structured_0001"", ""556_structured_0000"", ""24252_structured_0000"", ""21388_structured_0001"", ""196166_structured_0002"", ""44035_structured_0000"", ""196189_structured_0000"", ""149616_structured_0001"", ""21388_structured_0002"", ""21115_structured_0000"", ""138777_structured_0000"", ""149048_structured_0000"", ""194541_structured_0000"", ""194341_structured_0000"", ""238019_structured_0000"", ""202524_structured_0001"", ""139511_structured_0002"", ""138777_structured_0001"", ""194280_structured_0001"", ""152511_structured_0000"", ""194477_structured_0000"", ""151471_structured_0000"", ""197406_structured_0001"", ""195386_structured_0002"", ""151337_structured_0002""]",12975.1739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_3,hybrid,Vì sao dư luận bất ngờ khi biết danh tính doanh nghiệp trúng đấu giá khu đất ven sông Hương?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""152681_structured_0001"", ""151748_structured_0000"", ""152681_structured_0000"", ""138777_structured_0000"", ""138777_structured_0001"", ""153085_structured_0000"", ""151748_structured_0001"", ""151471_structured_0000"", ""193975_structured_0001"", ""152772_structured_0000"", ""196499_structured_0006"", ""437_structured_0000"", ""213_structured_0002"", ""153214_structured_0000"", ""100210_structured_0002"", ""139511_structured_0000"", ""138777_structured_0002"", ""20046_structured_0001"", ""137227_structured_0001"", ""152271_structured_0000"", ""21216_structured_0002"", ""27302_structured_0000"", ""138843_structured_0001"", ""151621_structured_0000"", ""21115_structured_0002"", ""137207_structured_0000"", ""437_structured_0001"", ""104504_structured_0000"", ""22727_structured_0001"", ""152511_structured_0001"", ""193975_structured_0002"", ""153233_structured_0001"", ""43358_structured_0001"", ""137227_structured_0002"", ""152271_structured_0001"", ""21115_structured_0001"", ""148770_structured_0000"", ""197579_structured_0000"", ""213_structured_0001"", ""254233_structured_0000"", ""151039_structured_0000"", ""238019_structured_0001"", ""22727_structured_0000"", ""38813_structured_0000"", ""148559_structured_0002"", ""341_structured_0002"", ""151597_structured_0000"", ""528_structured_0001"", ""148559_structured_0001""]",13242.799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_4,bm25,Khu đất số 5 Lê Lợi được đưa ra đấu giá nhằm phục vụ mục tiêu gì cho TP. Huế?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""192784_structured_0000"", ""138388_structured_0001"", ""244265_structured_0000"", ""152511_structured_0001"", ""152772_structured_0000"", ""67348_structured_0000"", ""185349_structured_0001"", ""151748_structured_0000"", ""152876_structured_0000"", ""152271_structured_0000"", ""149504_structured_0000"", ""213_structured_0002"", ""152681_structured_0000"", ""66011_structured_0000"", ""152742_structured_0000"", ""137227_structured_0002"", ""153233_structured_0001"", ""430_structured_0002"", ""153138_structured_0000"", ""151471_structured_0000"", ""152511_structured_0000"", ""153085_structured_0000"", ""149504_structured_0002"", ""430_structured_0001"", ""153233_structured_0000"", ""213_structured_0001"", ""65888_structured_0000"", ""151463_structured_0001"", ""66011_structured_0001"", ""25996_structured_0000"", ""65762_structured_0000"", ""151471_structured_0001"", ""134527_structured_0000"", ""151463_structured_0000"", ""131921_structured_0000"", ""14438_structured_0000"", ""133853_structured_0002"", ""106996_structured_0003"", ""151718_structured_0000"", ""42409_structured_0001"", ""151597_structured_0000"", ""67348_structured_0001"", ""523_structured_0000"", ""197510_structured_0003"", ""163363_structured_0000"", ""118490_structured_0000"", ""153096_structured_0000"", ""151084_structured_0000"", ""74838_structured_0001""]",216.0522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_4,dense,Khu đất số 5 Lê Lợi được đưa ra đấu giá nhằm phục vụ mục tiêu gì cho TP. Huế?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""134808_structured_0000"", ""192784_structured_0000"", ""244265_structured_0000"", ""152511_structured_0001"", ""136766_structured_0002"", ""152511_structured_0000"", ""163678_structured_0000"", ""152653_structured_0000"", ""136766_structured_0004"", ""136766_structured_0001"", ""134808_structured_0004"", ""134808_structured_0003"", ""134808_structured_0001"", ""134808_structured_0002"", ""133755_structured_0003"", ""341_structured_0002"", ""153085_structured_0000"", ""788_structured_0001"", ""138388_structured_0000"", ""196475_structured_0002"", ""106996_structured_0003"", ""430_structured_0002"", ""151337_structured_0000"", ""136766_structured_0003"", ""133474_structured_0001"", ""151718_structured_0001"", ""151471_structured_0000"", ""528_structured_0001"", ""136766_structured_0005"", ""151337_structured_0002"", ""138777_structured_0000"", ""106996_structured_0000"", ""133437_structured_0002"", ""44585_structured_0002"", ""151718_structured_0000"", ""104719_structured_0001"", ""191602_structured_0001"", ""756_structured_0002"", ""67348_structured_0000"", ""106996_structured_0001"", ""106996_structured_0002"", ""1065_structured_0001"", ""152271_structured_0001"", ""196475_structured_0000"", ""39132_structured_0000"", ""194477_structured_0000"", ""148763_structured_0002"", ""44168_structured_0001"", ""20089_structured_0001""]",12933.6507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152685_4,hybrid,Khu đất số 5 Lê Lợi được đưa ra đấu giá nhằm phục vụ mục tiêu gì cho TP. Huế?,152685,"[""152685_structured_0000""]","[""152685_structured_0000"", ""192784_structured_0000"", ""244265_structured_0000"", ""152511_structured_0001"", ""152511_structured_0000"", ""67348_structured_0000"", ""153085_structured_0000"", ""430_structured_0002"", ""151471_structured_0000"", ""106996_structured_0003"", ""151718_structured_0000"", ""134808_structured_0000"", ""138388_structured_0001"", ""136766_structured_0002"", ""152772_structured_0000"", ""163678_structured_0000"", ""185349_structured_0001"", ""151748_structured_0000"", ""152653_structured_0000"", ""136766_structured_0004"", ""152876_structured_0000"", ""136766_structured_0001"", ""152271_structured_0000"", ""134808_structured_0004"", ""149504_structured_0000"", ""134808_structured_0003"", ""213_structured_0002"", ""134808_structured_0001"", ""152681_structured_0000"", ""134808_structured_0002"", ""66011_structured_0000"", ""133755_structured_0003"", ""152742_structured_0000"", ""137227_structured_0002"", ""341_structured_0002"", ""153233_structured_0001"", ""788_structured_0001"", ""138388_structured_0000"", ""153138_structured_0000"", ""196475_structured_0002"", ""149504_structured_0002"", ""151337_structured_0000"", ""136766_structured_0003"", ""430_structured_0001"", ""133474_structured_0001"", ""153233_structured_0000"", ""151718_structured_0001"", ""213_structured_0001"", ""65888_structured_0000"", ""151463_structured_0001""]",13118.3213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132354_1,bm25,Ông Nghiêm Xuân Thành đến kiểm tra công tác ứng phó bão Kalmaegi tại những địa điểm nào ở Khánh Hòa?,132354,"[""132354_structured_0000""]","[""132354_structured_0000"", ""132354_structured_0001"", ""139545_structured_0000"", ""134076_structured_0002"", ""7515_structured_0000"", ""134076_structured_0001"", ""133008_structured_0001"", ""132257_structured_0000"", ""218_structured_0001"", ""96761_structured_0004"", ""135900_structured_0000"", ""134076_structured_0000"", ""45496_structured_0002"", ""136018_structured_0000"", ""106488_structured_0001"", ""45391_structured_0001"", ""127944_structured_0000"", ""237132_structured_0001"", ""139545_structured_0001"", ""138173_structured_0001"", ""45512_structured_0000"", ""136382_structured_0000"", ""142796_structured_0000"", ""139545_structured_0002"", ""96761_structured_0003"", ""131800_structured_0000"", ""137611_structured_0000"", ""106488_structured_0000"", ""27666_structured_0000"", ""237132_structured_0000"", ""77700_structured_0003"", ""142796_structured_0001"", ""45455_structured_0000"", ""45391_structured_0000"", ""71736_structured_0000"", ""45591_structured_0000"", ""106488_structured_0002"", ""5867_structured_0000"", ""32991_structured_0001"", ""97510_structured_0001"", ""27829_structured_0002"", ""237734_structured_0000"", ""5867_structured_0001"", ""99060_structured_0000"", ""137611_structured_0001"", ""69300_structured_0000"", ""164773_structured_0000"", ""170482_structured_0000"", ""102800_structured_0002"", ""240832_structured_0000""]",248.085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132354_1,dense,Ông Nghiêm Xuân Thành đến kiểm tra công tác ứng phó bão Kalmaegi tại những địa điểm nào ở Khánh Hòa?,132354,"[""132354_structured_0000""]","[""132354_structured_0000"", ""132354_structured_0001"", ""136018_structured_0001"", ""136018_structured_0000"", ""134076_structured_0002"", ""45391_structured_0000"", ""133008_structured_0001"", ""45391_structured_0001"", ""134076_structured_0000"", ""136618_structured_0000"", ""237132_structured_0000"", ""96761_structured_0004"", ""45591_structured_0000"", ""134076_structured_0001"", ""137611_structured_0002"", ""136109_structured_0000"", ""137611_structured_0001"", ""237132_structured_0001"", ""139545_structured_0001"", ""245574_structured_0000"", ""133043_structured_0000"", ""139545_structured_0000"", ""139545_structured_0002"", ""45496_structured_0002"", ""45591_structured_0001"", ""136382_structured_0002"", ""137611_structured_0000"", ""133008_structured_0000"", ""136382_structured_0000"", ""137611_structured_0003"", ""132257_structured_0000"", ""136443_structured_0001"", ""136443_structured_0000"", ""139153_structured_0000"", ""136382_structured_0001"", ""67140_structured_0000"", ""2240_structured_0002"", ""139153_structured_0001"", ""2240_structured_0001"", ""45496_structured_0001"", ""45496_structured_0000"", ""108175_structured_0000"", ""138843_structured_0000"", ""218_structured_0000"", ""106488_structured_0002"", ""139756_structured_0000"", ""2240_structured_0000"", ""237734_structured_0000"", ""136443_structured_0002"", ""46605_structured_0000""]",13572.7492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
