id,article_id,question,qa_type,answerable,question_words,question_chars,answer_words,num_source_articles
105728_1,105728,Dự án khu công nghiệp Dốc Đá Trắng có tổng vốn đầu tư là bao nhiêu và được Thủ tướng Chính phủ phê duyệt chủ trương đầu tư vào thời gian nào?,factoid,True,32,141,6,1
105728_2,105728,Nội dung chính của bài báo về dự án khu công nghiệp Dốc Đá Trắng tại Khánh Hòa là gì?,event_summary,True,20,85,64,1
105728_3,105728,Việc chuyển đổi đất rừng sản xuất sang đất công nghiệp trong dự án KCN Dốc Đá Trắng sẽ gây ra những hệ quả gì đối với môi trường khu vực?,cause_effect,True,31,137,35,1
105728_4,105728,Đồ án quy hoạch phân khu xây dựng tỷ lệ 1/2.000 KCN Dốc Đá Trắng đóng vai trò gì đối với các hộ dân bị thu hồi đất?,entity_role,True,28,115,21,1
105728_5,105728,Dự án khu công nghiệp Dốc Đá Trắng dự kiến sẽ tạo ra bao nhiêu việc làm cho người dân địa phương khi đi vào hoạt động?,unanswerable,False,27,118,0,1
205443_1,205443,Chị V.T.H đã phát hiện mình bị u ác tính trực tràng sau khi đến kiểm tra tại bệnh viện nào?,factoid,True,21,91,5,1
205443_2,205443,Bài báo phản ánh thực trạng và khuyến nghị cốt lõi gì về việc tầm soát ung thư hiện nay?,event_summary,True,20,88,74,1
205443_3,205443,Vì sao chị V.T.H lại chủ quan và tự ý mua thuốc uống khi có triệu chứng đi đại tiện ra máu và rối loạn tiêu hóa?,cause_effect,True,27,112,36,1
205443_4,205443,"Thạc sĩ, bác sĩ Hà Vũ Thành đóng vai trò gì trong việc tư vấn về quy trình sàng lọc ung thư được đề cập trong bài?",entity_role,True,27,114,59,1
205443_5,205443,Chi phí cụ thể cho một lần sinh thiết giải phẫu bệnh khối u vùng tiêu hóa tại Bệnh viện K là bao nhiêu?,unanswerable,False,24,103,0,1
257503_1,257503,"Chị Nguyễn Diệu Thương, người thường xuyên vào chùa phụ giúp chăm sóc các trẻ mồ côi, năm nay bao nhiêu tuổi?",factoid,True,22,109,2,1
257503_2,257503,Nội dung chính của bài báo tóm tắt hành trình của sư thầy Thích Đồng Pháp tại chùa Vĩnh như thế nào?,event_summary,True,22,100,50,1
257503_3,257503,Sư thầy Thích Đồng Pháp đã làm gì để các trẻ bị bỏ rơi có 'tấm vé thông hành' vào đời?,entity_role,True,21,86,21,1
257503_4,257503,Nguyên nhân nào khiến người mẹ trẻ quyết định lén đặt con sơ sinh trước cổng chùa Vĩnh vào lúc 4h sáng?,cause_effect,True,22,103,41,1
257503_5,257503,Sư thầy Thích Đồng Pháp đã phối hợp với cơ quan truyền thông nào để đăng tin tìm kiếm người thân cho 8 đứa trẻ bị bỏ rơi?,unanswerable,False,28,121,0,1
163737_1,163737,"Chương trình hòa nhạc ""A Bethlehem Star"" sẽ diễn ra vào thời gian và địa điểm nào?",factoid,True,17,82,10,1
163737_2,163737,"Sự kiện âm nhạc ""A Bethlehem Star"" mang ý nghĩa và mục đích chính là gì?",event_summary,True,16,72,32,1
163737_3,163737,Vì sao chương trình hòa nhạc lại mở cửa tự do và đón nhận sự đóng góp của khán thính giả?,cause_effect,True,21,89,25,1
163737_4,163737,"Nhóm Oplus và Dàn nhạc Giao hưởng Việt Nam đóng vai trò gì trong chương trình hòa nhạc ""A Bethlehem Star""?",entity_role,True,21,106,13,1
163737_5,163737,"Tổng số tiền quyên góp được từ đêm hòa nhạc ""A Bethlehem Star"" là bao nhiêu và sẽ được chia đều cho bao nhiêu em nhỏ?",unanswerable,False,26,117,0,1
40970_1,40970,Nguyễn Thùy Linh đã mất bao nhiêu thời gian để đánh bại Vũ Thị Anh Thư tại vòng 1 Vietnam Open?,factoid,True,21,95,2,1
40970_2,40970,Sự kiện nổi bật của các tay vợt cầu lông Việt Nam tại vòng 1 giải Vietnam Open 2024 diễn ra vào sáng 11-9 là gì?,event_summary,True,26,112,34,1
40970_3,40970,Thứ hạng trên bảng xếp hạng thế giới của Nguyễn Thùy Linh và đối thủ vòng 2 Wu Luo Yu chênh lệch nhau như thế nào?,comparison,True,26,114,28,1
40970_4,40970,Vai trò của Nguyễn Tiến Minh được nhắc đến như thế nào trong lịch sử giải đấu Vietnam Open?,entity_role,True,19,91,17,1
40970_5,40970,Nhận định sau đúng hay sai: Vũ Thị Trang đã bị loại ngay tại vòng 1 sau khi để thua ván đầu với tỉ số 15-21 trước Chen Su Yu.,claim_verification,True,30,125,22,1
185000_1,185000,Sự kiện DCCI Summit 2025 đã quy tụ bao nhiêu khách tham dự và có sự góp mặt của bao nhiêu đối tác trong các phiên hội thảo chuyên sâu?,factoid,True,30,134,21,1
185000_2,185000,Sự kiện DCCI Summit 2025 được tổ chức với chủ đề gì và hướng tới những mục tiêu chiến lược nào cho doanh nghiệp?,event_summary,True,24,112,39,1
185000_3,185000,Sự gia tăng mạnh mẽ trong nhu cầu sử dụng và ứng dụng AI đã kéo theo hệ quả gì đối với hạ tầng trung tâm dữ liệu?,cause_effect,True,28,113,45,1
185000_4,185000,"Theo bài báo, TP.HCM đóng vai trò và vị thế như thế nào trong việc thúc đẩy hạ tầng ICT, Data Center và Cloud?",entity_role,True,24,110,59,1
185000_5,185000,Chính phủ Việt Nam đã cam kết tài trợ bao nhiêu ngân sách cụ thể cho các doanh nghiệp tham gia DCCI Summit 2025 để phát triển công nghệ xanh?,unanswerable,False,30,141,0,1
182307_1,182307,"Năm 2013, Tesla sản xuất khoảng bao nhiêu chiếc xe và con số này được dự kiến tăng lên gần bao nhiêu vào năm nay?",factoid,True,25,113,21,1
182307_2,182307,Bài báo đề cập đến mục tiêu tham vọng nào của Elon Musk đối với Tesla vào năm 2030 và nhận định chung của các chuyên gia về mục tiêu này ra sao?,event_summary,True,33,144,48,1
182307_3,182307,Tại sao nhà phân tích Sam Fiorani cho rằng Tesla sẽ không thể trở thành 'iPhone thứ hai' như cách Apple thống trị thị trường smartphone?,comparison,True,26,136,38,1
182307_4,182307,"Theo nội dung bài báo, những nguyên nhân cụ thể nào khiến việc mở rộng sản xuất và tiêu thụ xe của Tesla gặp nhiều trở ngại trong thời gian tới?",cause_effect,True,31,144,51,1
182307_5,182307,Elon Musk đã phản hồi như thế nào trước những nhận định cho rằng mục tiêu 20 triệu xe vào năm 2030 của Tesla là 'hão huyền' và 'quá sức'?,unanswerable,False,30,137,0,1
192620_1,192620,Lợi nhuận trước thuế hợp nhất của SeABank trong 6 tháng đầu năm 2024 đạt bao nhiêu và tăng trưởng như thế nào so với cùng kỳ?,factoid,True,27,125,12,1
192620_2,192620,Bài báo tóm tắt những kết quả nổi bật nào về hoạt động kinh doanh và vị thế của SeABank trong 6 tháng đầu năm 2024?,event_summary,True,26,115,46,1
192620_3,192620,Việc SeABank chủ động sử dụng hiệu quả các nguồn lực nhằm kiểm soát và thu hồi nợ quá hạn đã mang lại hệ quả gì cho hoạt động của ngân hàng?,cause_effect,True,32,140,20,1
192620_4,192620,Tổ chức Tài chính quốc tế (IFC) đóng vai trò gì trong việc hỗ trợ vốn và phát triển của SeABank theo thông tin từ bài báo?,entity_role,True,27,122,50,1
192620_5,192620,Mức lãi suất cụ thể mà SeABank áp dụng cho các khoản vay doanh nghiệp vừa và nhỏ từ nguồn vốn vay chuyển đổi 30 triệu USD của Norfund là bao nhiêu?,unanswerable,False,32,147,0,1
107671_1,107671,"Ngày 27.7, người phát ngôn của phong trào nào đã tuyên bố mở rộng chiến dịch tấn công tại vùng Biển Đỏ?",factoid,True,22,103,11,1
107671_2,107671,Nội dung chính của công văn mà Cục Xuất nhập khẩu gửi các hiệp hội và doanh nghiệp xuất nhập khẩu là gì?,event_summary,True,23,104,47,1
107671_3,107671,Việc phong trào Houthi mở rộng chiến dịch tấn công tàu hàng tại Biển Đỏ sẽ gây ra hệ quả gì đối với hoạt động xuất nhập khẩu của Việt Nam?,cause_effect,True,31,138,41,1
107671_4,107671,Cục Xuất nhập khẩu đóng vai trò gì trong việc xử lý thông tin về nguy cơ tấn công tàu hàng ở vùng Biển Đỏ?,entity_role,True,25,106,51,1
107671_5,107671,Bộ Công thương đã phân bổ bao nhiêu ngân sách để hỗ trợ các doanh nghiệp logistics chịu ảnh hưởng từ các vụ tấn công tại Biển Đỏ?,unanswerable,False,28,129,0,1
160228_1,160228,Tập 23 của bộ phim 'Đừng nói khi yêu' lên sóng vào khung giờ nào trên kênh VTV3?,factoid,True,18,80,4,1
160228_2,160228,Sự kiện chính xảy ra giữa bà Thảo và bà Phượng trong tập 23 phim 'Đừng nói khi yêu' là gì?,event_summary,True,21,90,38,1
160228_3,160228,Vai trò của nhân vật Minh Anh trong diễn biến tập 23 phim 'Đừng nói khi yêu' được thể hiện như thế nào?,entity_role,True,23,103,40,1
160228_4,160228,Vì sao bà Phượng lại gay gắt đáp trả và mỉa mai bà Thảo là 'thần kinh thượng đẳng' khi được đề nghị chi tiền?,cause_effect,True,25,109,38,1
160228_5,160228,Ly đã phản ứng như thế nào khi biết Minh Anh vô tình nhìn thấy tờ giấy đề nghị tạm ứng 140 triệu đồng tiền lương của mình qua điện thoại của Linh?,unanswerable,False,33,146,0,1
228317_1,228317,Liverpool của Arne Slot đã giành được bao nhiêu phần trăm số điểm có thể sau 23 trận đấu để độc chiếm ngôi đầu bảng?,factoid,True,25,116,1,1
228317_2,228317,Trận đấu giữa Arsenal và Man City tại vòng 24 Ngoại hạng Anh mang ý nghĩa sống còn như thế nào đối với mục tiêu của mỗi đội?,event_summary,True,28,124,36,1
228317_3,228317,Thành tích của Arsenal ở mùa giải hiện tại có điểm gì khác biệt so với mùa giải 2022/23 sau 23 vòng đấu?,comparison,True,23,104,35,1
228317_4,228317,Pep Guardiola đã thực hiện những động thái nào trên thị trường chuyển nhượng mùa đông để khắc phục tình trạng khủng hoảng hàng thủ của Man City?,entity_role,True,28,144,24,1
228317_5,228317,Man City đã phải chi trả bao nhiêu tiền để chiêu mộ trung vệ Abdukodir Khusanov trong kỳ chuyển nhượng mùa đông?,unanswerable,False,22,112,0,1
225441_1,225441,HLV Kiatisuk đặt mục tiêu cụ thể nào cho HAGL ở mùa giải V-League 2023?,factoid,True,15,71,8,1
225441_2,225441,Bài báo đưa ra những nhận định chính nào về tình hình và cơ hội của HAGL trước trận mở màn V-League 2023 gặp Hà Tĩnh?,event_summary,True,26,117,57,1
225441_3,225441,Vai trò của hai ngoại binh Moses và Rimario được nhắc đến như thế nào trong trận đấu giữa Hải Phòng và Bình Dương?,entity_role,True,24,114,36,1
225441_4,225441,Nguyên nhân nào khiến HLV Kiatisuk phải dè dặt khi đặt mục tiêu cho HAGL ở mùa giải 2023?,cause_effect,True,19,89,31,1
225441_5,225441,Kết quả tỷ số cuối cùng của trận đấu giữa HAGL và Hà Tĩnh trên sân Pleiku diễn ra vào lúc 17h ngày 4/2 là bao nhiêu?,unanswerable,False,27,116,0,1
49250_1,49250,Tạp chí Car and Driver đã sử dụng 4 mẫu xe nào để thực hiện thử nghiệm kiểm tra hiệu quả của hệ thống phanh khẩn cấp tự động (AEB)?,factoid,True,30,131,10,1
49250_2,49250,Bài báo tóm tắt như thế nào về kết quả và kết luận từ cuộc thử nghiệm hệ thống phanh khẩn cấp tự động (AEB) của Car and Driver trên 4 mẫu xe?,event_summary,True,33,141,57,1
49250_3,49250,"Theo bài báo, việc các nhà sản xuất ô tô ghi chú về 'mức độ hiệu quả' của công nghệ an toàn trong sách hướng dẫn sử dụng đóng vai trò và nhằm mục đích gì?",entity_role,True,36,154,57,1
49250_4,49250,"Theo ông Raj Rajkumar, nguyên nhân nào dẫn đến hệ quả là tỉ lệ 'an toàn giả' của hệ thống AEB tăng lên khi các nhà sản xuất cố gắng giảm tỉ lệ 'báo động giả'?",cause_effect,True,36,158,55,1
49250_5,49250,"Trong vụ tai nạn hy hữu do hệ thống AEB nhầm xe giả với xe thật, chiếc xe giả thuộc thương hiệu quảng cáo nào và được đặt ở đoạn đường nào?",unanswerable,False,32,139,0,1
167530_1,167530,Lễ trao giải Oscar 2024 diễn ra vào thời gian nào và ở đâu?,factoid,True,14,59,15,1
167530_2,167530,Sự việc gì đã xảy ra với Liza Koshy khi cô đang tạo dáng chụp ảnh trên thảm đỏ Oscar 2024?,event_summary,True,21,90,40,1
167530_3,167530,Nguyên nhân nào khiến Liza Koshy bị trượt ngã trên thảm đỏ Oscar 2024?,cause_effect,True,14,70,21,1
167530_4,167530,Trang phục của Liza Koshy tại Oscar 2024 khác biệt như thế nào so với trang phục cô mặc tại lễ trao giải Quả cầu vàng năm trước?,comparison,True,28,128,41,1
167530_5,167530,Liza Koshy đã cảm thấy xấu hổ như thế nào sau khi bị ngã trên thảm đỏ Oscar 2024?,unanswerable,False,19,81,0,1
185632_1,185632,Nhóm tin tặc ShinyHunters được cho là đã nắm giữ bao nhiêu dữ liệu liên quan đến thói quen xem nội dung của người dùng Premium?,factoid,True,26,127,16,1
185632_2,185632,Sự việc chính được đề cập trong bài báo là gì?,event_summary,True,11,46,42,1
185632_3,185632,Nguyên nhân nào dẫn đến việc Mixpanel bị xâm nhập vào ngày 8/11/2025?,cause_effect,True,13,69,30,1
185632_4,185632,Quan điểm của Pornhub và Mixpanel khác nhau như thế nào về nguồn gốc của vụ rò rỉ dữ liệu người dùng?,comparison,True,22,101,42,1
185632_5,185632,Khoản thiệt hại tài chính cụ thể mà Ethical Capital Partners phải gánh chịu sau vụ việc là bao nhiêu?,unanswerable,False,20,101,0,1
129210_1,129210,Giải bóng rổ giao hữu quốc tế TDTU 2025 diễn ra trong thời gian nào và có bao nhiêu đội tham gia?,factoid,True,22,97,19,1
129210_2,129210,Sự kiện chính được đề cập trong bài báo là gì?,event_summary,True,11,46,35,1
129210_3,129210,TS Nguyễn Hồng Tín và Khoa Khoa học thể thao - TDTU đóng vai trò gì trong giải đấu này?,entity_role,True,20,87,33,1
129210_4,129210,Việc tổ chức giải bóng rổ giao hữu quốc tế TDTU 2025 hướng đến những mục tiêu và tác động gì?,cause_effect,True,21,93,39,1
129210_5,129210,Đội bóng rổ nào đã giành chức vô địch tại giải TDTU 2025 và đạt được số điểm cao nhất trong trận chung kết?,unanswerable,False,24,107,0,1
217811_1,217811,Tư lệnh Hải quân Iran Shahram Irani đã thông báo về cuộc tập trận chung với Nga và Trung Quốc vào ngày nào?,factoid,True,23,107,2,1
217811_2,217811,Nội dung chính của thông báo do Tư lệnh Hải quân Iran Shahram Irani đưa ra vào ngày 5/2 là gì?,event_summary,True,21,94,56,1
217811_3,217811,"Mục đích chính mà Iran, Nga và Trung Quốc hướng tới khi tổ chức các cuộc tập trận hải quân chung trong những năm gần đây là gì?",cause_effect,True,28,127,24,1
217811_4,217811,Các hoạt động diễn tập tấn công mục tiêu trên biển và trên không trong cuộc tập trận năm ngoái được phân chia thời gian thực hiện như thế nào?,comparison,True,30,142,25,1
217811_5,217811,"Những quốc gia cụ thể nào ngoài Iran, Nga và Trung Quốc đã xác nhận tham gia cuộc tập trận hải quân chung trước cuối tháng 3?",unanswerable,False,27,125,0,1
129568_1,129568,Trần Thị Thanh Thúy đã vắng bóng ở đấu trường quốc nội trong bao lâu trước khi trở lại thi đấu cho CLB VTV Bình Điền Long An?,factoid,True,28,125,2,1
129568_2,129568,Nội dung chính của bài báo về giải bóng chuyền vô địch quốc gia 2025 giai đoạn 1 ngày 26.3 là gì?,event_summary,True,22,97,48,1
129568_3,129568,HLV Nguyễn Tuấn Kiệt và ngoại binh Jelena Vulin đóng vai trò gì trong sự khởi sắc của CLB Ngân hàng công thương tại giải đấu?,entity_role,True,26,125,32,1
129568_4,129568,Thành tích của CLB VTV Bình Điền Long An và CLB Ngân hàng công thương sau hai lượt trận đầu tiên của giải bóng chuyền vô địch quốc gia 2025 khác nhau như thế nào?,comparison,True,35,162,45,1
129568_5,129568,Trần Thị Thanh Thúy cảm thấy như thế nào về áp lực khi phải đối đầu với ngoại binh Jelena Vulin trong trận đấu lúc 12 giờ ngày 26.3?,unanswerable,False,29,132,0,1
6798_1,6798,"Công ty quản lý nào đã chủ động rà soát và điều chỉnh danh mục bài hát của Soobin, Binz và Rhymastic để đảm bảo phù hợp với định hướng hiện tại?",factoid,True,32,144,2,1
6798_2,6798,Sự kiện chính liên quan đến hoạt động âm nhạc của nhiều nghệ sĩ Việt Nam được đề cập trong bài là gì?,event_summary,True,23,101,46,1
6798_3,6798,"Theo bài báo, cơ chế tiền kiểm và hậu kiểm trong việc phổ biến sản phẩm âm nhạc có sự khác biệt cơ bản nào về mặt kiểm soát nội dung?",comparison,True,31,133,47,1
6798_4,6798,"Theo nhạc sĩ Trầm Tích, nghệ sĩ cần nhận thức rõ điều gì để cân bằng giữa quyền lợi cá nhân và ảnh hưởng xã hội?",entity_role,True,26,112,39,1
6798_5,6798,"Bộ Văn hóa, Thể thao và Du lịch đã áp dụng mức xử phạt hành chính cụ thể là bao nhiêu tiền đối với các nghệ sĩ có sản phẩm âm nhạc lệch chuẩn bị gỡ bỏ thời gian qua?",unanswerable,False,40,165,0,1
147505_1,147505,Vụ việc ô tô phóng ngược chiều trên cao tốc xảy ra vào thời gian và địa điểm cụ thể nào?,factoid,True,21,88,24,1
147505_2,147505,Đoạn video lan truyền trên mạng xã hội ghi lại tình huống giao thông nguy hiểm nào khiến dư luận bức xúc?,event_summary,True,22,105,39,1
147505_3,147505,Mức phạt tiền đối với lỗi đi ngược chiều trên đường cao tốc theo Nghị định 168/2024/NĐ-CP có gì thay đổi so với quy định trước đây?,comparison,True,27,131,20,1
147505_4,147505,Hành vi lái xe của tài xế ô tô Hyundai đã gây ra hệ quả trực tiếp gì cho các phương tiện lưu thông cùng chiều trên cao tốc?,cause_effect,True,29,123,31,1
147505_5,147505,Biển số xe của chiếc ô tô Hyundai màu trắng vi phạm luật giao thông trong đoạn video là gì và danh tính tài xế hiện đã được cơ quan chức năng xác định chưa?,unanswerable,False,35,156,0,1
45200_1,45200,Tổng trọng lượng của 676 con rắn hổ mang bị lực lượng chức năng phát hiện và bắt giữ là bao nhiêu?,factoid,True,22,98,1,1
45200_2,45200,Sự kiện chính được đề cập trong bài báo về số lượng lớn rắn hổ mang bị bắt giữ tại Quảng Trị là gì?,event_summary,True,24,99,46,1
45200_3,45200,Bà H.T.N. đóng vai trò gì trong vụ vận chuyển 676 con rắn hổ mang bị lực lượng chức năng phát hiện?,entity_role,True,22,99,25,1
45200_4,45200,Hậu quả của việc bà H.T.N. thuê người vận chuyển số rắn hổ mang từ Lào về Việt Nam theo đường tiểu ngạch là gì?,cause_effect,True,25,111,25,1
45200_5,45200,Bà H.T.N. đã phải đối mặt với mức án phạt cụ thể nào sau khi bị lực lượng chức năng bắt giữ vì vận chuyển trái phép 676 con rắn hổ mang?,unanswerable,False,32,136,0,1
179745_1,179745,Kỳ thi đánh giá tư duy năm 2024 của Đại học Bách khoa Hà Nội gồm bao nhiêu đợt thi và thời lượng của phần thi Tư duy Đọc hiểu là bao nhiêu phút?,factoid,True,34,144,17,1
179745_2,179745,Sự kiện chính được thông báo trong bài báo là gì và hình thức tổ chức kỳ thi đánh giá tư duy năm 2024 có điểm gì nổi bật?,event_summary,True,29,121,61,1
179745_3,179745,Tại sao kỳ thi đánh giá tư duy không đòi hỏi thí sinh phải dành nhiều thời gian ôn luyện và điều này ảnh hưởng thế nào đến quá trình học tập của học sinh?,cause_effect,True,35,154,48,1
179745_4,179745,Giấy chứng nhận kết quả kỳ thi đánh giá tư duy do Đại học Bách khoa Hà Nội cấp đóng vai trò gì đối với thí sinh và các cơ sở giáo dục đại học?,entity_role,True,35,142,55,1
179745_5,179745,Tỷ lệ thí sinh đỗ vào các ngành Y dược và Tài chính Ngân hàng thông qua kỳ thi đánh giá tư duy năm 2024 là bao nhiêu phần trăm?,unanswerable,False,30,127,0,1
cross_149321_152478_701_1,"[152478, 149321, 701]",So sánh sức khỏe của lực lượng môi giới và số lượng doanh nghiệp bất động sản giữa giai đoạn nửa đầu năm 2023 với giai đoạn đầu và nửa đầu năm 2024 theo các báo cáo được nêu?,multi_doc_comparison,True,39,174,243,3
cross_149321_152478_701_2,"[152478, 149321, 701]","Xét theo trình tự thời gian từ quý 1/2023 (khi thị trường được ví như 'người sắp chết đuối'), qua đầu năm 2024, nửa đầu năm 2024 và các mốc vận hành dự án Crystal Holidays Harbour Vân Đồn (quý III/2025, đầu 2026, đầu 2027), đến thời điểm dự án khánh thành thì tỉ lệ hấp thụ toàn thị trường và số lượng môi giới bất động sản sẽ phục hồi về mức bao nhiêu phần trăm so với cuối năm 2022?",timeline,False,82,384,0,3
cross_149561_152434_152829_1,"[152434, 152829, 149561]","Dựa trên thông tin từ cả ba bài báo, hãy so sánh phân khúc sản phẩm, mức vốn đầu tư khởi điểm và đối tượng khách hàng mục tiêu của ba dự án: New Orchard tại Sông Công (Thái Nguyên), Vinhomes Ocean Park 2 tại khu đông Hà Nội, và Benhill tại Bình Dương. Điểm khác biệt cơ bản trong chiến lược đầu tư mà mỗi dự án hướng tới là gì?",multi_doc_comparison,True,72,327,164,3
cross_149561_152434_152829_2,"[152434, 152829, 149561]","Dựa trên thông tin từ ba bài báo, hãy sắp xếp các mốc thời gian quan trọng về tiến độ xây dựng, bàn giao và vận hành tiện ích của các dự án bất động sản được nhắc tới theo trình tự thời gian từ sớm nhất đến muộn nhất.",timeline,False,50,217,0,3
cross_75830_76614_77248_1,"[77248, 76614, 75830]","So sánh trải nghiệm nghỉ dưỡng biển tại Phú Quốc (Việt Nam), đảo Phú Quý (Việt Nam) và Okinawa (Nhật Bản) về mức độ tiện nghi và loại hình lưu trú được đề cập trong các bài viết?",multi_doc_comparison,True,38,178,130,3
cross_75830_76614_77248_2,"[77248, 76614, 75830]","Trong ba điểm đến biển được giới thiệu (Phú Quốc, đảo Phú Quý, Okinawa), điểm nào có chi phí vé máy bay hoặc phương tiện di chuyển từ TP.HCM rẻ nhất và mất ít thời gian nhất?",multi_doc_comparison,False,37,174,0,3
cross_155378_75382_75435_1,"[75435, 75382, 155378]",So sánh cơ chế xếp hạng của TasteAtlas trong danh sách 100 món thịt heo ngon nhất thế giới với danh sách đặc sản đứng đầu mà chuyên trang này công bố: hai bảng xếp hạng dựa trên tiêu chí đánh giá giống hay khác nhau?,multi_doc_comparison,True,46,216,87,2
cross_155378_75382_75435_2,"[75435, 75382, 155378]","Trong các món Việt Nam được TasteAtlas vinh danh ở cả danh sách món thịt heo ngon nhất và danh sách đặc sản đứng đầu, món bún chả Hà Nội được xếp ở vị trí nào trên hai bảng xếp hạng đó?",multi_doc_comparison,False,42,185,0,3
cross_102990_180340_3861_1,"[180340, 102990, 3861]",So sánh cách thức đăng ký nguyện vọng lớp 10 chuyên và tích hợp tại TP.HCM giữa kỳ thi năm 2023 và năm học 2024-2025: có những thay đổi gì về số nguyện vọng được đăng ký và việc tuyển sinh lớp tích hợp tại các trường chuyên?,multi_doc_comparison,True,48,224,116,2
cross_102990_180340_3861_2,"[180340, 102990, 3861]",Tỷ lệ trúng tuyển vào trường công lập của kỳ thi lớp 10 TP.HCM năm 2023 so với năm 2025 thay đổi như thế nào?,multi_doc_comparison,False,25,109,0,2
cross_98051_98968_99113_1,"[99113, 98968, 98051]","Nếu đặt cạnh nhau lịch tiếp nhận học sinh chuyển trường của Q.Tân Phú và lịch hoàn tất tuyển sinh đầu cấp của quận 1, trình tự các mốc thời gian trong năm diễn ra như thế nào và mỗi mốc do cấp nào (trường hay phòng GD-ĐT) chịu trách nhiệm?",timeline,True,51,239,318,2
cross_98051_98968_99113_2,"[99113, 98968, 98051]","Q.Tân Phú và quận 1 đã áp dụng bản đồ GIS cùng chủ trương 'không cứng nhắc nghiêm cấm tuyển sinh trái tuyến ngoài quận' của lãnh đạo Sở GD-ĐT TP.HCM ở mức độ nào, và số học sinh trái tuyến/chuyển trường thực tế được hai quận tiếp nhận là bao nhiêu?",multi_doc_comparison,False,52,248,0,3
cross_164345_169966_93133_1,"[169966, 164345, 93133]","So sánh cách tiếp cận nguồn cảm hứng thiết kế giữa K CLOSET, Maison Denude và các bộ sưu tập trong show diễn có Á hậu Thảo Nhi Lê: mỗi thương hiệu/nhà thiết kế lấy cảm hứng từ đâu và thể hiện thông điệp gì qua sản phẩm?",multi_doc_comparison,True,48,219,140,3
cross_164345_169966_93133_2,"[169966, 164345, 93133]","Trong quy trình từ thiết kế đến trình diễn, K CLOSET và Maison Denude có sử dụng bao nhiêu nhân sự trực tiếp tham gia khâu sản xuất mỗi bộ sưu tập, và chi phí sản xuất trung bình của mỗi thiết kế là bao nhiêu?",multi_doc_comparison,False,46,209,0,2
cross_157260_80401_82503_1,"[157260, 80401, 82503]",So sánh hình tượng người cha đơn thân 'gà trống nuôi con' trong phim 'Cha tôi người ở lại' và phim 'Đi giữa trời rực rỡ': hai nhân vật ông bố này có điểm gì giống và khác nhau về hoàn cảnh cũng như mối quan hệ với con cái?,multi_doc_comparison,True,50,222,130,2
cross_157260_80401_82503_2,"[157260, 80401, 82503]","Trong ba bộ phim 'Cha tôi người ở lại', 'Đi giữa trời rực rỡ' và 'Không ngại cưới chỉ cần một lý do', bộ phim nào có rating cao nhất khi phát sóng trên VTV và mức chênh lệch cụ thể là bao nhiêu?",multi_doc_comparison,False,44,194,0,3
cross_188055_54620_63909_1,"[54620, 188055, 63909]",So sánh những thay đổi về thiết kế cụm camera phía sau của iPhone 17 Pro được đề cập trong hai bài viết về iPhone 17 — có điểm nào thống nhất và điểm nào khác biệt giữa các nguồn tin?,multi_doc_comparison,True,41,183,135,2
cross_188055_54620_63909_2,"[54620, 188055, 63909]","Từ thời điểm iPhone 14 series gặp tình trạng cung vượt cầu tại Việt Nam đến khi iPhone 17 Pro dự kiến ra mắt, Apple đã có những bước tiến công nghệ camera cụ thể nào về độ phân giải camera trước và camera tele so với iPhone 14 Pro Max, và mức giá dự kiến của iPhone 17 Pro tại Việt Nam là bao nhiêu?",timeline,False,66,299,0,3
cross_17668_183018_183778_1,"[17668, 183018, 183778]","Dựa trên thông tin từ cả ba bài báo, hãy so sánh trọng tâm và đối tượng hướng đến của các giải pháp chuyển đổi số được đề cập, từ hạ tầng đám mây của doanh nghiệp viễn thông đến các mô hình chính quyền và kinh tế số tại địa phương?",multi_doc_comparison,True,52,231,136,3
cross_17668_183018_183778_2,"[17668, 183018, 183778]","Trình bày dòng thời gian chi tiết và liên tục về các giai đoạn mở rộng hạ tầng, triển khai dịch vụ số hóa từ khi bắt đầu khởi xướng đến khi đạt được các chứng chỉ ISO, chỉ số DTI hoặc tỷ lệ phủ sóng cụ thể của CMC Telecom, tỉnh Hải Dương và huyện Vân Đồn?",timeline,False,58,255,0,3
cross_191273_194908_194960_1,"[194960, 194908, 191273]","Dựa vào các bài báo, hãy so sánh sự thay đổi về mức giá vàng miếng SJC trong nước và giá vàng thế giới, cũng như kỳ vọng của các chuyên gia về xu hướng giá vàng giữa giai đoạn tháng 6 và tháng 2/2025?",multi_doc_comparison,True,45,200,99,3
cross_191273_194908_194960_2,"[194960, 194908, 191273]","Trình tự thời gian chi tiết các lần điều chỉnh giá vàng trong phiên giao dịch của cả vàng miếng SJC và vàng nhẫn SJC, Doji từ các phiên ngày 10/6, 19/6 đến ngày 11/2/2025 được ghi nhận như thế nào?",timeline,False,41,197,0,3
cross_111170_112943_113142_1,"[113142, 111170, 112943]",So sánh mức chênh lệch giữa giá vàng SJC trong nước và giá vàng thế giới quy đổi vào tháng 9.2023 với mức chênh lệch vào tháng 4.2025. Xu hướng chênh lệch này thay đổi như thế nào?,multi_doc_comparison,True,38,180,81,2
