id,qa_type,question,question_words,question_chars,answer_words,num_source_articles,answerable,missing_source_id,keyword_who,keyword_when,keyword_where,keyword_how_many,keyword_why,keyword_what
68875_5,unanswerable,Minh Long đã phân bổ cụ thể bao nhiêu tiền trong tổng số gần 1 tỷ đồng cho riêng Hội bảo trợ người khuyết tật và trẻ mồ côi Việt Nam ASVHO?,32,139,0,1,False,False,False,False,False,True,False,False
179797_1,factoid,Ngành nào có điểm chuẩn cao thứ hai tại cơ sở phía Bắc của Học viện Công nghệ Bưu chính Viễn thông năm 2023 và đạt bao nhiêu điểm?,29,130,15,1,True,False,False,False,False,True,False,False
179797_2,event_summary,Bài báo cung cấp những thông tin tổng quan nào về kỳ tuyển sinh đại học năm 2023 của Học viện Công nghệ Bưu chính Viễn thông?,27,125,52,1,True,False,False,False,False,False,False,False
179797_3,comparison,Điểm chuẩn ngành Công nghệ thông tin tại cơ sở phía Bắc năm 2023 có sự thay đổi như thế nào so với năm trước đó?,26,112,21,1,True,False,False,False,False,False,False,False
179797_4,entity_role,Bộ Giáo dục và Đào tạo (Bộ GD-ĐT) đóng vai trò gì trong các phương thức tuyển sinh năm 2023 của Học viện Công nghệ Bưu chính Viễn thông?,29,136,23,1,True,False,False,False,False,False,False,False
179797_5,unanswerable,Tại sao điểm chuẩn ngành Công nghệ thông tin tại cơ sở phía Nam của Học viện Công nghệ Bưu chính Viễn thông năm 2023 lại thấp hơn cơ sở phía Bắc?,32,145,0,1,False,False,False,False,False,False,True,False
30970_1,factoid,"Theo thông tin từ Trung tâm Kiểm soát và Phòng ngừa dịch bệnh Mỹ (CDC) được trích dẫn trong bài, một quả kiwi có thể chứa bao nhiêu gam chất xơ?",31,144,6,1,True,False,False,False,False,True,False,False
30970_2,event_summary,Bài báo tóm tắt những lợi ích chính nào của việc ăn hai quả kiwi mỗi ngày đối với sức khỏe con người?,23,101,38,1,True,False,False,False,False,False,False,False
30970_3,comparison,"Theo bài báo, kiwi có ưu điểm gì vượt trội hơn so với mận khô và vỏ hạt mã đề trong việc hỗ trợ tiêu hóa?",26,105,42,1,True,False,False,False,False,False,False,False
30970_4,entity_role,Chuyên gia dinh dưỡng Robin DeCicco đóng vai trò gì trong việc đưa ra lời khuyên về cách tiêu thụ kiwi được đề cập trong bài?,26,125,46,1,True,False,False,False,False,False,False,False
30970_5,unanswerable,Bệnh nhân ung thư đang điều trị tại Bệnh viện Chợ Rẫy cần ăn bao nhiêu quả kiwi mỗi ngày để rút ngắn thời gian hóa trị xuống còn một nửa?,31,137,0,1,False,False,False,False,False,True,False,False
64860_1,factoid,Hai lỗ nhỏ trên đầu nối cáp USB-A được sử dụng để nhận dạng thiết bị thông qua hình thức truyền dữ liệu nào?,24,108,6,1,True,False,False,False,False,False,False,False
64860_2,event_summary,Bài báo chủ yếu đề cập đến nội dung gì về hai lỗ nhỏ trên đầu nối cáp USB-A?,19,76,41,1,True,False,False,False,False,False,False,False
64860_3,cause_effect,Việc đầu nối cáp USB-A có lỗ căn chỉnh mang lại hệ quả gì cho các chân cắm và quá trình truyền dữ liệu?,24,103,19,1,True,False,False,False,False,False,False,False
64860_4,comparison,Lỗ căn chỉnh và thành phần giữ trên đầu nối USB-A giải quyết hai vấn đề khác nhau nào trong quá trình sử dụng cáp?,25,114,41,1,True,False,False,False,False,False,False,False
64860_5,unanswerable,Hai lỗ trên đầu nối cáp USB-A có thể được sử dụng để truyền dữ liệu hình ảnh độ phân giải 4K với tốc độ cao hay không?,28,118,0,1,False,False,False,False,False,False,False,False
195386_1,factoid,"Kết thúc phiên giao dịch ngày 21/3, VN-Index giảm bao nhiêu điểm và về mức nào?",16,79,8,1,True,False,False,False,False,True,False,False
195386_2,event_summary,Những sự kiện nổi bật nào trên thị trường chứng khoán và hoạt động doanh nghiệp được đề cập trong ngày 21/3?,22,108,51,1,True,False,False,False,False,False,False,False
195386_3,cause_effect,Nguyên nhân nào khiến cổ phiếu APC của CTCP Chiếu xạ An Phú bị Sở Giao dịch Chứng khoán TP.HCM đưa vào diện kiểm soát từ ngày 23/3/2023?,28,136,31,1,True,False,False,False,False,False,True,False
195386_4,entity_role,Bà Phạm Thị Minh Hường có mối liên hệ gì và đã thực hiện hành vi vi phạm nào liên quan đến cổ phiếu DHM?,25,104,47,1,True,False,False,False,False,False,False,False
195386_5,unanswerable,Công ty Chứng khoán Đông Á (DAS) khuyến nghị nhà đầu tư nên duy trì tỷ trọng tiền mặt tối thiểu ở mức bao nhiêu trong giai đoạn hiện tại?,30,137,0,1,False,False,False,False,False,True,False,False
189126_1,factoid,Việt Nam đã chuyển giao bao nhiêu triệu tấn CO2 ở vùng Bắc Trung Bộ cho Ngân hàng Thế giới vào cuối năm 2023?,24,109,4,1,True,False,False,False,False,True,False,False
189126_2,event_summary,Sự kiện chính được đề cập trong bài viết liên quan đến việc Việt Nam tham gia thị trường tín chỉ carbon là gì?,24,110,44,1,True,False,False,False,False,False,False,True
189126_3,comparison,Quy mô thị trường carbon toàn cầu cuối năm 2022 so sánh như thế nào với ước tính doanh thu hàng năm của ngành lâm nghiệp Việt Nam từ tín chỉ carbon?,32,148,43,1,True,False,False,False,False,False,False,False
189126_4,entity_role,"Ông Lê Văn Thanh, Phó Giám đốc Quỹ Bảo vệ và phát triển rừng Việt Nam, đã đưa ra những ước tính và nhận định gì về tiềm năng tín chỉ carbon rừng của Việt Nam?",36,158,32,1,True,False,False,False,False,False,False,False
189126_5,unanswerable,Chính phủ Việt Nam đã phân bổ ngân sách cụ thể bao nhiêu tiền từ nguồn thu tín chỉ carbon để hỗ trợ đời sống cho người kiểm lâm và đồng bào dân tộc?,34,148,0,1,False,False,False,False,False,True,False,False
90936_1,factoid,Diễn viên Kha Ly được khán giả biết đến qua bộ phim nào?,13,56,3,1,True,False,False,False,False,False,False,False
90936_2,event_summary,Nội dung chính mà diễn viên Kha Ly chia sẻ trong bài báo là gì?,15,63,36,1,True,False,False,False,False,False,False,True
90936_3,cause_effect,Vì sao Kha Ly không bị trầm cảm sau sinh?,10,41,27,1,True,False,False,False,False,False,True,False
90936_4,entity_role,Diễn viên Thanh Duy đã hỗ trợ tinh thần cho Kha Ly như thế nào sau khi cô sinh con?,20,83,30,1,True,False,False,False,False,False,False,False
90936_5,unanswerable,Kha Ly đã đặt tên gì cho con gái đầu lòng?,11,42,0,1,False,False,False,False,False,False,False,False
86521_1,factoid,"Mức phạt hành chính áp dụng với hành vi lợi dụng mạng xã hội để chia sẻ, đăng tải thông tin sai sự thật được nhắc đến trong bài là bao nhiêu?",32,141,3,1,True,False,False,False,False,True,False,False
86521_2,event_summary,Hãy tóm tắt sự kiện liên quan đến việc xử phạt Nam Em và phản ứng của dư luận đối với mức phạt hiện hành.,25,105,42,1,True,False,False,False,False,False,False,False
86521_3,cause_effect,"Theo phân tích của Sở Thông tin Truyền thông TP.HCM, việc người nổi tiếng cố tình lập ra hai nhóm fan và anti fan trong quy trình tạo scandal mang lại hệ quả gì?",34,161,28,1,True,False,False,False,False,False,False,False
86521_4,entity_role,"Ông Nguyễn Ngọc Hồi, Phó giám đốc Sở Thông tin Truyền thông TP.HCM, đã thể hiện vai trò và thông điệp gì trong buổi họp báo?",26,124,43,1,True,False,False,False,False,False,False,False
86521_5,unanswerable,Thời gian cụ thể các nghị định mới liên quan đến chế tài livestream sẽ chính thức được ban hành và có hiệu lực là khi nào?,27,122,0,1,False,False,False,True,False,False,False,False
94819_1,factoid,Sự kiện hội thảo thí điểm về giáo dục đại học trong kỷ nguyên số đã thu hút bao nhiêu cán bộ quản lý và giảng viên tham gia?,29,124,17,1,True,False,False,False,False,True,False,False
94819_2,event_summary,Chuỗi hội thảo 'Giáo dục đại học trong kỷ nguyên số' do RMIT tổ chức hướng đến những mục tiêu cốt lõi nào?,23,106,75,1,True,False,False,False,False,False,False,False
94819_3,entity_role,Phó giáo sư Seng Kiat Kok giữ vai trò gì tại Đại học RMIT và ông có phát ngôn gì về chiến lược phát triển của trường?,27,117,59,1,True,False,False,False,False,False,False,False
94819_4,cause_effect,"Theo nội dung bài báo, việc ứng dụng các phát kiến số hóa trong học tập và giảng dạy mang lại hệ quả tích cực nào cho chất lượng giáo dục?",31,138,37,1,True,False,False,False,False,False,False,False
94819_5,unanswerable,RMIT đã phân bổ tổng ngân sách bao nhiêu cho chuỗi hội thảo này và dự kiến sẽ mở rộng đào tạo sang những tỉnh thành nào của Việt Nam trong năm 2024?,33,148,0,1,False,False,False,False,False,True,False,False
97976_1,factoid,Ông Trần Sĩ Thành giữ chức vụ gì và vào ngày nào ông thông tin về việc triển khai Thông tư 29/2024/TT-BGDĐT tại Đắk Nông?,25,121,17,1,True,False,False,True,False,False,False,False
97976_2,event_summary,"Nội dung chính được đề cập trong bài báo về công tác quản lý dạy thêm, học thêm tại tỉnh Đắk Nông là gì?",24,104,46,1,True,False,False,False,False,False,False,True
97976_3,cause_effect,"Việc Sở GD-ĐT Đắk Nông yêu cầu các đơn vị rà soát, điều chỉnh kế hoạch dạy học năm 2024-2025 nhằm mục đích gì?",24,110,38,1,True,False,False,False,False,False,False,False
97976_4,entity_role,Các đơn vị có cấp THPT công lập tại Đắk Nông có trách nhiệm gì đối với học sinh khối lớp 12 dựa trên kết quả thi kiểm tra học kỳ 1?,32,131,39,1,True,False,False,False,False,False,False,False
97976_5,claim_verification,"Theo bài báo, nhận định 'Việc dạy thêm, học thêm trong nhà trường tại Đắk Nông được phép thu tiền của tất cả học sinh' là đúng hay sai?",29,135,34,1,True,False,False,False,False,False,False,False
105728_1,factoid,Dự án khu công nghiệp Dốc Đá Trắng có tổng vốn đầu tư là bao nhiêu và được Thủ tướng Chính phủ phê duyệt chủ trương đầu tư vào thời gian nào?,32,141,6,1,True,False,False,False,False,True,False,False
105728_2,event_summary,Nội dung chính của bài báo về dự án khu công nghiệp Dốc Đá Trắng tại Khánh Hòa là gì?,20,85,64,1,True,False,False,False,False,False,False,True
105728_3,cause_effect,Việc chuyển đổi đất rừng sản xuất sang đất công nghiệp trong dự án KCN Dốc Đá Trắng sẽ gây ra những hệ quả gì đối với môi trường khu vực?,31,137,35,1,True,False,False,False,False,False,False,False
105728_4,entity_role,Đồ án quy hoạch phân khu xây dựng tỷ lệ 1/2.000 KCN Dốc Đá Trắng đóng vai trò gì đối với các hộ dân bị thu hồi đất?,28,115,21,1,True,False,False,False,False,False,False,False
105728_5,unanswerable,Dự án khu công nghiệp Dốc Đá Trắng dự kiến sẽ tạo ra bao nhiêu việc làm cho người dân địa phương khi đi vào hoạt động?,27,118,0,1,False,False,False,False,False,True,False,False
205443_1,factoid,Chị V.T.H đã phát hiện mình bị u ác tính trực tràng sau khi đến kiểm tra tại bệnh viện nào?,21,91,5,1,True,False,False,False,False,False,False,False
205443_2,event_summary,Bài báo phản ánh thực trạng và khuyến nghị cốt lõi gì về việc tầm soát ung thư hiện nay?,20,88,74,1,True,False,False,False,False,False,False,False
205443_3,cause_effect,Vì sao chị V.T.H lại chủ quan và tự ý mua thuốc uống khi có triệu chứng đi đại tiện ra máu và rối loạn tiêu hóa?,27,112,36,1,True,False,False,False,False,False,True,False
205443_4,entity_role,"Thạc sĩ, bác sĩ Hà Vũ Thành đóng vai trò gì trong việc tư vấn về quy trình sàng lọc ung thư được đề cập trong bài?",27,114,59,1,True,False,False,False,False,False,False,False
205443_5,unanswerable,Chi phí cụ thể cho một lần sinh thiết giải phẫu bệnh khối u vùng tiêu hóa tại Bệnh viện K là bao nhiêu?,24,103,0,1,False,False,False,False,False,True,False,False
257503_1,factoid,"Chị Nguyễn Diệu Thương, người thường xuyên vào chùa phụ giúp chăm sóc các trẻ mồ côi, năm nay bao nhiêu tuổi?",22,109,2,1,True,False,False,False,False,True,False,False
257503_2,event_summary,Nội dung chính của bài báo tóm tắt hành trình của sư thầy Thích Đồng Pháp tại chùa Vĩnh như thế nào?,22,100,50,1,True,False,False,False,False,False,False,False
257503_3,entity_role,Sư thầy Thích Đồng Pháp đã làm gì để các trẻ bị bỏ rơi có 'tấm vé thông hành' vào đời?,21,86,21,1,True,False,False,False,False,False,False,False
257503_4,cause_effect,Nguyên nhân nào khiến người mẹ trẻ quyết định lén đặt con sơ sinh trước cổng chùa Vĩnh vào lúc 4h sáng?,22,103,41,1,True,False,False,False,False,False,True,False
257503_5,unanswerable,Sư thầy Thích Đồng Pháp đã phối hợp với cơ quan truyền thông nào để đăng tin tìm kiếm người thân cho 8 đứa trẻ bị bỏ rơi?,28,121,0,1,False,False,False,False,False,False,False,False
163737_1,factoid,"Chương trình hòa nhạc ""A Bethlehem Star"" sẽ diễn ra vào thời gian và địa điểm nào?",17,82,10,1,True,False,False,False,False,False,False,False
163737_2,event_summary,"Sự kiện âm nhạc ""A Bethlehem Star"" mang ý nghĩa và mục đích chính là gì?",16,72,32,1,True,False,False,False,False,False,False,True
163737_3,cause_effect,Vì sao chương trình hòa nhạc lại mở cửa tự do và đón nhận sự đóng góp của khán thính giả?,21,89,25,1,True,False,False,False,False,False,True,False
163737_4,entity_role,"Nhóm Oplus và Dàn nhạc Giao hưởng Việt Nam đóng vai trò gì trong chương trình hòa nhạc ""A Bethlehem Star""?",21,106,13,1,True,False,False,False,False,False,False,False
163737_5,unanswerable,"Tổng số tiền quyên góp được từ đêm hòa nhạc ""A Bethlehem Star"" là bao nhiêu và sẽ được chia đều cho bao nhiêu em nhỏ?",26,117,0,1,False,False,False,False,False,True,False,False
40970_1,factoid,Nguyễn Thùy Linh đã mất bao nhiêu thời gian để đánh bại Vũ Thị Anh Thư tại vòng 1 Vietnam Open?,21,95,2,1,True,False,False,False,False,True,False,False
40970_2,event_summary,Sự kiện nổi bật của các tay vợt cầu lông Việt Nam tại vòng 1 giải Vietnam Open 2024 diễn ra vào sáng 11-9 là gì?,26,112,34,1,True,False,False,False,False,False,False,True
40970_3,comparison,Thứ hạng trên bảng xếp hạng thế giới của Nguyễn Thùy Linh và đối thủ vòng 2 Wu Luo Yu chênh lệch nhau như thế nào?,26,114,28,1,True,False,False,False,False,False,False,False
40970_4,entity_role,Vai trò của Nguyễn Tiến Minh được nhắc đến như thế nào trong lịch sử giải đấu Vietnam Open?,19,91,17,1,True,False,False,False,False,False,False,False
40970_5,claim_verification,Nhận định sau đúng hay sai: Vũ Thị Trang đã bị loại ngay tại vòng 1 sau khi để thua ván đầu với tỉ số 15-21 trước Chen Su Yu.,30,125,22,1,True,False,False,False,False,False,False,False
185000_1,factoid,Sự kiện DCCI Summit 2025 đã quy tụ bao nhiêu khách tham dự và có sự góp mặt của bao nhiêu đối tác trong các phiên hội thảo chuyên sâu?,30,134,21,1,True,False,False,False,False,True,False,False
185000_2,event_summary,Sự kiện DCCI Summit 2025 được tổ chức với chủ đề gì và hướng tới những mục tiêu chiến lược nào cho doanh nghiệp?,24,112,39,1,True,False,False,False,False,False,False,False
185000_3,cause_effect,Sự gia tăng mạnh mẽ trong nhu cầu sử dụng và ứng dụng AI đã kéo theo hệ quả gì đối với hạ tầng trung tâm dữ liệu?,28,113,45,1,True,False,True,False,False,False,False,False
185000_4,entity_role,"Theo bài báo, TP.HCM đóng vai trò và vị thế như thế nào trong việc thúc đẩy hạ tầng ICT, Data Center và Cloud?",24,110,59,1,True,False,False,False,False,False,False,False
185000_5,unanswerable,Chính phủ Việt Nam đã cam kết tài trợ bao nhiêu ngân sách cụ thể cho các doanh nghiệp tham gia DCCI Summit 2025 để phát triển công nghệ xanh?,30,141,0,1,False,False,False,False,False,True,False,False
182307_1,factoid,"Năm 2013, Tesla sản xuất khoảng bao nhiêu chiếc xe và con số này được dự kiến tăng lên gần bao nhiêu vào năm nay?",25,113,21,1,True,False,False,False,False,True,False,False
182307_2,event_summary,Bài báo đề cập đến mục tiêu tham vọng nào của Elon Musk đối với Tesla vào năm 2030 và nhận định chung của các chuyên gia về mục tiêu này ra sao?,33,144,48,1,True,False,False,False,False,False,False,False
182307_3,comparison,Tại sao nhà phân tích Sam Fiorani cho rằng Tesla sẽ không thể trở thành 'iPhone thứ hai' như cách Apple thống trị thị trường smartphone?,26,136,38,1,True,False,False,False,False,False,True,False
182307_4,cause_effect,"Theo nội dung bài báo, những nguyên nhân cụ thể nào khiến việc mở rộng sản xuất và tiêu thụ xe của Tesla gặp nhiều trở ngại trong thời gian tới?",31,144,51,1,True,False,False,False,False,False,True,False
182307_5,unanswerable,Elon Musk đã phản hồi như thế nào trước những nhận định cho rằng mục tiêu 20 triệu xe vào năm 2030 của Tesla là 'hão huyền' và 'quá sức'?,30,137,0,1,False,False,False,False,False,False,False,False
192620_1,factoid,Lợi nhuận trước thuế hợp nhất của SeABank trong 6 tháng đầu năm 2024 đạt bao nhiêu và tăng trưởng như thế nào so với cùng kỳ?,27,125,12,1,True,False,False,False,False,True,False,False
192620_2,event_summary,Bài báo tóm tắt những kết quả nổi bật nào về hoạt động kinh doanh và vị thế của SeABank trong 6 tháng đầu năm 2024?,26,115,46,1,True,False,False,False,False,False,False,False
192620_3,cause_effect,Việc SeABank chủ động sử dụng hiệu quả các nguồn lực nhằm kiểm soát và thu hồi nợ quá hạn đã mang lại hệ quả gì cho hoạt động của ngân hàng?,32,140,20,1,True,False,False,False,False,False,False,False
192620_4,entity_role,Tổ chức Tài chính quốc tế (IFC) đóng vai trò gì trong việc hỗ trợ vốn và phát triển của SeABank theo thông tin từ bài báo?,27,122,50,1,True,False,False,False,False,False,False,False
192620_5,unanswerable,Mức lãi suất cụ thể mà SeABank áp dụng cho các khoản vay doanh nghiệp vừa và nhỏ từ nguồn vốn vay chuyển đổi 30 triệu USD của Norfund là bao nhiêu?,32,147,0,1,False,False,False,False,False,True,False,False
107671_1,factoid,"Ngày 27.7, người phát ngôn của phong trào nào đã tuyên bố mở rộng chiến dịch tấn công tại vùng Biển Đỏ?",22,103,11,1,True,False,False,False,False,False,False,False
107671_2,event_summary,Nội dung chính của công văn mà Cục Xuất nhập khẩu gửi các hiệp hội và doanh nghiệp xuất nhập khẩu là gì?,23,104,47,1,True,False,False,False,False,False,False,True
107671_3,cause_effect,Việc phong trào Houthi mở rộng chiến dịch tấn công tàu hàng tại Biển Đỏ sẽ gây ra hệ quả gì đối với hoạt động xuất nhập khẩu của Việt Nam?,31,138,41,1,True,False,False,False,False,False,False,False
107671_4,entity_role,Cục Xuất nhập khẩu đóng vai trò gì trong việc xử lý thông tin về nguy cơ tấn công tàu hàng ở vùng Biển Đỏ?,25,106,51,1,True,False,False,False,False,False,False,False
107671_5,unanswerable,Bộ Công thương đã phân bổ bao nhiêu ngân sách để hỗ trợ các doanh nghiệp logistics chịu ảnh hưởng từ các vụ tấn công tại Biển Đỏ?,28,129,0,1,False,False,False,False,False,True,False,False
160228_1,factoid,Tập 23 của bộ phim 'Đừng nói khi yêu' lên sóng vào khung giờ nào trên kênh VTV3?,18,80,4,1,True,False,False,False,False,False,False,False
160228_2,event_summary,Sự kiện chính xảy ra giữa bà Thảo và bà Phượng trong tập 23 phim 'Đừng nói khi yêu' là gì?,21,90,38,1,True,False,False,False,False,False,False,True
160228_3,entity_role,Vai trò của nhân vật Minh Anh trong diễn biến tập 23 phim 'Đừng nói khi yêu' được thể hiện như thế nào?,23,103,40,1,True,False,False,False,False,False,False,False
160228_4,cause_effect,Vì sao bà Phượng lại gay gắt đáp trả và mỉa mai bà Thảo là 'thần kinh thượng đẳng' khi được đề nghị chi tiền?,25,109,38,1,True,False,False,False,False,False,True,False
160228_5,unanswerable,Ly đã phản ứng như thế nào khi biết Minh Anh vô tình nhìn thấy tờ giấy đề nghị tạm ứng 140 triệu đồng tiền lương của mình qua điện thoại của Linh?,33,146,0,1,False,False,False,False,False,False,False,False
228317_1,factoid,Liverpool của Arne Slot đã giành được bao nhiêu phần trăm số điểm có thể sau 23 trận đấu để độc chiếm ngôi đầu bảng?,25,116,1,1,True,False,False,False,False,True,False,False
228317_2,event_summary,Trận đấu giữa Arsenal và Man City tại vòng 24 Ngoại hạng Anh mang ý nghĩa sống còn như thế nào đối với mục tiêu của mỗi đội?,28,124,36,1,True,False,False,False,False,False,False,False
228317_3,comparison,Thành tích của Arsenal ở mùa giải hiện tại có điểm gì khác biệt so với mùa giải 2022/23 sau 23 vòng đấu?,23,104,35,1,True,False,False,False,False,False,False,False
228317_4,entity_role,Pep Guardiola đã thực hiện những động thái nào trên thị trường chuyển nhượng mùa đông để khắc phục tình trạng khủng hoảng hàng thủ của Man City?,28,144,24,1,True,False,False,False,False,False,False,False
228317_5,unanswerable,Man City đã phải chi trả bao nhiêu tiền để chiêu mộ trung vệ Abdukodir Khusanov trong kỳ chuyển nhượng mùa đông?,22,112,0,1,False,False,False,False,False,True,False,False
225441_1,factoid,HLV Kiatisuk đặt mục tiêu cụ thể nào cho HAGL ở mùa giải V-League 2023?,15,71,8,1,True,False,False,False,False,False,False,False
225441_2,event_summary,Bài báo đưa ra những nhận định chính nào về tình hình và cơ hội của HAGL trước trận mở màn V-League 2023 gặp Hà Tĩnh?,26,117,57,1,True,False,False,False,False,False,False,False
225441_3,entity_role,Vai trò của hai ngoại binh Moses và Rimario được nhắc đến như thế nào trong trận đấu giữa Hải Phòng và Bình Dương?,24,114,36,1,True,False,False,False,False,False,False,False
225441_4,cause_effect,Nguyên nhân nào khiến HLV Kiatisuk phải dè dặt khi đặt mục tiêu cho HAGL ở mùa giải 2023?,19,89,31,1,True,False,False,False,False,False,True,False
225441_5,unanswerable,Kết quả tỷ số cuối cùng của trận đấu giữa HAGL và Hà Tĩnh trên sân Pleiku diễn ra vào lúc 17h ngày 4/2 là bao nhiêu?,27,116,0,1,False,False,False,False,False,True,False,False
49250_1,factoid,Tạp chí Car and Driver đã sử dụng 4 mẫu xe nào để thực hiện thử nghiệm kiểm tra hiệu quả của hệ thống phanh khẩn cấp tự động (AEB)?,30,131,10,1,True,False,False,False,False,False,False,False
49250_2,event_summary,Bài báo tóm tắt như thế nào về kết quả và kết luận từ cuộc thử nghiệm hệ thống phanh khẩn cấp tự động (AEB) của Car and Driver trên 4 mẫu xe?,33,141,57,1,True,False,False,False,False,False,False,False
49250_3,entity_role,"Theo bài báo, việc các nhà sản xuất ô tô ghi chú về 'mức độ hiệu quả' của công nghệ an toàn trong sách hướng dẫn sử dụng đóng vai trò và nhằm mục đích gì?",36,154,57,1,True,False,False,False,False,False,False,False
49250_4,cause_effect,"Theo ông Raj Rajkumar, nguyên nhân nào dẫn đến hệ quả là tỉ lệ 'an toàn giả' của hệ thống AEB tăng lên khi các nhà sản xuất cố gắng giảm tỉ lệ 'báo động giả'?",36,158,55,1,True,False,False,False,False,False,True,False
49250_5,unanswerable,"Trong vụ tai nạn hy hữu do hệ thống AEB nhầm xe giả với xe thật, chiếc xe giả thuộc thương hiệu quảng cáo nào và được đặt ở đoạn đường nào?",32,139,0,1,False,False,False,False,False,False,False,False
167530_1,factoid,Lễ trao giải Oscar 2024 diễn ra vào thời gian nào và ở đâu?,14,59,15,1,True,False,False,False,True,False,False,False
167530_2,event_summary,Sự việc gì đã xảy ra với Liza Koshy khi cô đang tạo dáng chụp ảnh trên thảm đỏ Oscar 2024?,21,90,40,1,True,False,False,False,False,False,False,False
167530_3,cause_effect,Nguyên nhân nào khiến Liza Koshy bị trượt ngã trên thảm đỏ Oscar 2024?,14,70,21,1,True,False,False,False,False,False,True,False
167530_4,comparison,Trang phục của Liza Koshy tại Oscar 2024 khác biệt như thế nào so với trang phục cô mặc tại lễ trao giải Quả cầu vàng năm trước?,28,128,41,1,True,False,False,False,False,False,False,False
167530_5,unanswerable,Liza Koshy đã cảm thấy xấu hổ như thế nào sau khi bị ngã trên thảm đỏ Oscar 2024?,19,81,0,1,False,False,False,False,False,False,False,False
185632_1,factoid,Nhóm tin tặc ShinyHunters được cho là đã nắm giữ bao nhiêu dữ liệu liên quan đến thói quen xem nội dung của người dùng Premium?,26,127,16,1,True,False,False,False,False,True,False,False
185632_2,event_summary,Sự việc chính được đề cập trong bài báo là gì?,11,46,42,1,True,False,False,False,False,False,False,True
185632_3,cause_effect,Nguyên nhân nào dẫn đến việc Mixpanel bị xâm nhập vào ngày 8/11/2025?,13,69,30,1,True,False,False,False,False,False,True,False
185632_4,comparison,Quan điểm của Pornhub và Mixpanel khác nhau như thế nào về nguồn gốc của vụ rò rỉ dữ liệu người dùng?,22,101,42,1,True,False,False,False,False,False,False,False
185632_5,unanswerable,Khoản thiệt hại tài chính cụ thể mà Ethical Capital Partners phải gánh chịu sau vụ việc là bao nhiêu?,20,101,0,1,False,False,False,False,False,True,False,False
129210_1,factoid,Giải bóng rổ giao hữu quốc tế TDTU 2025 diễn ra trong thời gian nào và có bao nhiêu đội tham gia?,22,97,19,1,True,False,False,False,False,True,False,False
129210_2,event_summary,Sự kiện chính được đề cập trong bài báo là gì?,11,46,35,1,True,False,False,False,False,False,False,True
129210_3,entity_role,TS Nguyễn Hồng Tín và Khoa Khoa học thể thao - TDTU đóng vai trò gì trong giải đấu này?,20,87,33,1,True,False,False,False,False,False,False,False
129210_4,cause_effect,Việc tổ chức giải bóng rổ giao hữu quốc tế TDTU 2025 hướng đến những mục tiêu và tác động gì?,21,93,39,1,True,False,False,False,False,False,False,False
129210_5,unanswerable,Đội bóng rổ nào đã giành chức vô địch tại giải TDTU 2025 và đạt được số điểm cao nhất trong trận chung kết?,24,107,0,1,False,False,False,False,False,False,False,False
217811_1,factoid,Tư lệnh Hải quân Iran Shahram Irani đã thông báo về cuộc tập trận chung với Nga và Trung Quốc vào ngày nào?,23,107,2,1,True,False,False,True,False,False,False,False
217811_2,event_summary,Nội dung chính của thông báo do Tư lệnh Hải quân Iran Shahram Irani đưa ra vào ngày 5/2 là gì?,21,94,56,1,True,False,False,False,False,False,False,True
217811_3,cause_effect,"Mục đích chính mà Iran, Nga và Trung Quốc hướng tới khi tổ chức các cuộc tập trận hải quân chung trong những năm gần đây là gì?",28,127,24,1,True,False,False,False,False,False,False,True
217811_4,comparison,Các hoạt động diễn tập tấn công mục tiêu trên biển và trên không trong cuộc tập trận năm ngoái được phân chia thời gian thực hiện như thế nào?,30,142,25,1,True,False,False,False,False,False,False,False
217811_5,unanswerable,"Những quốc gia cụ thể nào ngoài Iran, Nga và Trung Quốc đã xác nhận tham gia cuộc tập trận hải quân chung trước cuối tháng 3?",27,125,0,1,False,False,False,False,False,False,False,False
129568_1,factoid,Trần Thị Thanh Thúy đã vắng bóng ở đấu trường quốc nội trong bao lâu trước khi trở lại thi đấu cho CLB VTV Bình Điền Long An?,28,125,2,1,True,False,False,False,False,False,False,False
129568_2,event_summary,Nội dung chính của bài báo về giải bóng chuyền vô địch quốc gia 2025 giai đoạn 1 ngày 26.3 là gì?,22,97,48,1,True,False,False,False,False,False,False,True
129568_3,entity_role,HLV Nguyễn Tuấn Kiệt và ngoại binh Jelena Vulin đóng vai trò gì trong sự khởi sắc của CLB Ngân hàng công thương tại giải đấu?,26,125,32,1,True,False,False,False,False,False,False,False
129568_4,comparison,Thành tích của CLB VTV Bình Điền Long An và CLB Ngân hàng công thương sau hai lượt trận đầu tiên của giải bóng chuyền vô địch quốc gia 2025 khác nhau như thế nào?,35,162,45,1,True,False,False,False,False,False,False,False
129568_5,unanswerable,Trần Thị Thanh Thúy cảm thấy như thế nào về áp lực khi phải đối đầu với ngoại binh Jelena Vulin trong trận đấu lúc 12 giờ ngày 26.3?,29,132,0,1,False,False,False,False,False,False,False,False
6798_1,factoid,"Công ty quản lý nào đã chủ động rà soát và điều chỉnh danh mục bài hát của Soobin, Binz và Rhymastic để đảm bảo phù hợp với định hướng hiện tại?",32,144,2,1,True,False,False,False,False,False,False,False
6798_2,event_summary,Sự kiện chính liên quan đến hoạt động âm nhạc của nhiều nghệ sĩ Việt Nam được đề cập trong bài là gì?,23,101,46,1,True,False,False,False,False,False,False,True
