id,category,title_chars,description_chars,content_chars,title_tokens,description_tokens,content_tokens,has_title,has_description,has_content,has_mojibake
160651,Giải trí,77,170,1581,17,36,345,True,True,True,False
34297,Thế giới,66,145,1340,15,32,281,True,True,True,False
215492,Thế giới,47,107,2173,12,24,465,True,True,True,False
244781,Thời sự,69,140,639,17,31,140,True,True,True,False
95016,Giáo dục,72,230,4932,16,50,1112,True,True,True,False
135955,Thời sự,71,145,3854,17,33,856,True,True,True,False
210089,Sức khỏe,66,182,3029,15,40,679,True,True,True,False
61560,Khoa học công nghệ,63,171,3365,13,38,719,True,True,True,False
204138,Pháp luật,64,242,2514,18,58,578,True,True,True,False
69676,Đời sống,83,177,3401,18,38,751,True,True,True,False
154279,Du lịch,74,184,2938,15,40,637,True,True,True,False
252000,Xe,70,176,1927,16,40,409,True,True,True,False
36692,Thể thao,52,159,2467,12,34,547,True,True,True,False
179952,Giáo dục,59,181,1392,13,40,304,True,True,True,False
169403,Giải trí,52,128,755,12,28,159,True,True,True,False
31394,Sức khỏe,71,138,4265,16,31,894,True,True,True,False
105446,Kinh doanh,78,150,3235,17,32,715,True,True,True,False
168103,Giải trí,30,151,2138,6,31,462,True,True,True,False
235021,Thể thao,61,131,2193,13,31,473,True,True,True,False
157162,Giải trí,54,156,1584,12,35,348,True,True,True,False
81587,Giải trí,66,134,1446,16,31,339,True,True,True,False
58496,Khoa học công nghệ,49,130,4528,11,30,986,True,True,True,False
136443,Thời sự,79,206,3761,17,45,818,True,True,True,False
139469,Thời sự,64,252,3162,16,55,699,True,True,True,False
35275,Thế giới,56,127,5457,12,29,1190,True,True,True,False
132778,Thời sự,41,237,3687,10,57,840,True,True,True,False
228867,Thể thao,49,154,1344,11,34,294,True,True,True,False
10649,Giải trí,71,140,3423,16,33,770,True,True,True,False
210919,Sức khỏe,60,102,1237,15,22,275,True,True,True,False
39519,Thể thao,61,150,2091,14,31,462,True,True,True,False
205569,Sức khỏe,80,159,2016,19,33,446,True,True,True,False
125113,Thể thao,53,191,2781,11,39,601,True,True,True,False
69331,Đời sống,83,192,4133,18,40,896,True,True,True,False
232694,Thể thao,67,132,2665,14,27,544,True,True,True,False
210802,Sức khỏe,57,136,2300,13,30,497,True,True,True,False
15597,Giải trí,78,237,5875,14,53,1255,True,True,True,False
14135,Giải trí,92,141,3387,22,33,735,True,True,True,False
202118,Kinh doanh,72,102,2712,15,22,599,True,True,True,False
218681,Thế giới,49,149,1459,11,32,309,True,True,True,False
192290,Kinh doanh,75,208,4112,14,43,848,True,True,True,False
110347,Kinh doanh,79,84,1874,16,19,411,True,True,True,False
249752,Xe,45,146,2565,12,35,554,True,True,True,False
169938,Giải trí,67,95,1923,15,22,422,True,True,True,False
749,Bất động sản,61,197,4288,14,44,931,True,True,True,False
112113,Kinh doanh,41,286,1967,10,64,422,True,True,True,False
119834,Thế giới,56,147,2038,14,34,436,True,True,True,False
56164,Khoa học công nghệ,56,199,1446,12,42,324,True,True,True,False
200586,Kinh doanh,78,200,3535,17,44,774,True,True,True,False
158793,Giải trí,72,164,1656,15,35,355,True,True,True,False
127260,Thể thao,94,188,1506,21,40,328,True,True,True,False
6271,Giáo dục,60,173,2976,13,38,634,True,True,True,False
125264,Thể thao,53,216,4472,12,46,971,True,True,True,False
119931,Thế giới,59,132,4265,13,28,934,True,True,True,False
101883,Giáo dục,58,170,1100,13,40,245,True,True,True,False
123782,Thể thao,41,164,4635,6,30,982,True,True,True,False
148973,Bất động sản,79,179,4598,17,42,1011,True,True,True,False
172921,Giáo dục,76,222,2725,16,48,585,True,True,True,False
135890,Thời sự,48,126,2892,10,28,640,True,True,True,False
152471,Bất động sản,67,177,4237,16,40,925,True,True,True,False
121344,Thế giới,61,162,1461,14,35,320,True,True,True,False
264586,Đời sống,77,160,3188,17,36,715,True,True,True,False
151034,Bất động sản,76,123,3599,17,28,790,True,True,True,False
22727,Kinh doanh,91,176,4094,21,40,913,True,True,True,False
83793,Giải trí,70,156,3081,15,33,678,True,True,True,False
85988,Giải trí,78,169,3548,16,37,772,True,True,True,False
232726,Thể thao,67,157,1875,13,33,407,True,True,True,False
178503,Giáo dục,41,126,779,10,30,172,True,True,True,False
208983,Sức khỏe,54,133,3029,13,29,680,True,True,True,False
165281,Giải trí,75,133,4025,19,29,857,True,True,True,False
61321,Khoa học công nghệ,58,198,3748,12,43,820,True,True,True,False
4137,Giáo dục,78,173,2370,17,38,531,True,True,True,False
61749,Khoa học công nghệ,71,211,2275,15,46,496,True,True,True,False
8010,Giải trí,90,180,3804,20,40,797,True,True,True,False
239308,Thời sự,77,233,2872,18,54,632,True,True,True,False
184321,Khoa học công nghệ,64,156,9091,14,36,1987,True,True,True,False
144321,Xe,58,198,2036,12,46,449,True,True,True,False
240888,Thời sự,72,146,1082,17,33,234,True,True,True,False
245287,Thời sự,80,152,1013,19,34,229,True,True,True,False
206963,Sức khỏe,35,132,2747,9,31,614,True,True,True,False
40885,Thể thao,45,126,4126,9,29,884,True,True,True,False
187959,Khoa học công nghệ,68,146,4415,16,34,962,True,True,True,False
192721,Kinh doanh,68,247,2351,15,52,503,True,True,True,False
80668,Giải trí,62,108,1681,14,24,387,True,True,True,False
33995,Thế giới,35,226,6724,8,47,1468,True,True,True,False
187113,Khoa học công nghệ,63,131,3601,14,26,762,True,True,True,False
182255,Khoa học công nghệ,68,197,5217,14,42,1114,True,True,True,False
120883,Thế giới,68,178,1832,15,39,399,True,True,True,False
47551,Xe,45,147,1813,10,33,400,True,True,True,False
175333,Giáo dục,64,120,3653,15,28,806,True,True,True,False
179401,Giáo dục,75,200,4627,18,44,1054,True,True,True,False
65431,Khoa học công nghệ,63,217,2946,14,47,640,True,True,True,False
43068,Thời sự,66,153,163370,15,35,36122,True,True,True,False
15987,Giải trí,70,191,4171,16,38,877,True,True,True,False
185224,Khoa học công nghệ,70,169,4157,16,39,900,True,True,True,False
244076,Thời sự,67,133,1640,15,28,357,True,True,True,False
66455,Đời sống,86,234,3041,19,48,661,True,True,True,False
205669,Sức khỏe,61,130,2268,15,29,496,True,True,True,False
63779,Khoa học công nghệ,60,103,2506,12,24,524,True,True,True,False
90871,Giải trí,25,122,2417,6,29,544,True,True,True,False
93627,Giải trí,60,164,3184,13,36,703,True,True,True,False
137218,Thời sự,49,147,941,12,34,208,True,True,True,False
167560,Giải trí,52,95,2111,13,22,461,True,True,True,False
230141,Thể thao,44,133,1790,10,29,390,True,True,True,False
190134,Kinh doanh,71,168,5981,16,33,1272,True,True,True,False
175543,Giáo dục,78,192,3812,17,43,850,True,True,True,False
7132,Giải trí,81,143,2502,19,31,526,True,True,True,False
3285,Giáo dục,53,107,4683,12,24,1015,True,True,True,False
89077,Giải trí,74,152,3075,17,33,698,True,True,True,False
2690,Giáo dục,77,121,1107,19,29,243,True,True,True,False
183621,Khoa học công nghệ,55,202,4388,12,41,953,True,True,True,False
206156,Sức khỏe,79,148,3131,18,33,678,True,True,True,False
90087,Giải trí,53,233,3792,12,51,824,True,True,True,False
152864,Bất động sản,59,161,2914,15,39,630,True,True,True,False
95257,Giáo dục,60,192,3413,14,41,725,True,True,True,False
58690,Khoa học công nghệ,37,128,3167,10,29,684,True,True,True,False
240447,Thời sự,50,121,3039,11,24,656,True,True,True,False
93972,Giải trí,62,141,2454,13,34,558,True,True,True,False
68365,Đời sống,64,221,1714,15,46,387,True,True,True,False
14245,Giải trí,86,181,3096,18,36,643,True,True,True,False
83972,Giải trí,61,157,2271,14,34,513,True,True,True,False
127357,Thể thao,85,118,2329,20,25,517,True,True,True,False
161559,Giải trí,55,211,6523,12,42,1431,True,True,True,False
107564,Kinh doanh,79,181,2268,17,44,482,True,True,True,False
147668,Xe,72,191,2243,16,39,496,True,True,True,False
62843,Khoa học công nghệ,44,135,1466,9,32,308,True,True,True,False
127460,Thể thao,49,180,3678,11,42,807,True,True,True,False
77535,Du lịch,63,446,2779,16,103,618,True,True,True,False
200786,Kinh doanh,48,169,3812,10,36,819,True,True,True,False
238895,Thời sự,70,154,2112,15,33,450,True,True,True,False
217241,Thế giới,67,137,1225,15,30,259,True,True,True,False
214800,Thế giới,57,178,3226,13,38,682,True,True,True,False
122885,Thế giới,76,206,1962,17,42,407,True,True,True,False
235339,Thể thao,63,135,1885,13,29,383,True,True,True,False
176388,Giáo dục,78,186,5193,16,37,1153,True,True,True,False
144818,Xe,62,237,2700,13,54,592,True,True,True,False
125807,Thể thao,79,224,4491,17,48,1012,True,True,True,False
51957,Xe,90,143,2874,22,35,644,True,True,True,False
105544,Kinh doanh,24,257,6781,6,58,1544,True,True,True,False
202442,Kinh doanh,64,173,2192,15,37,461,True,True,True,False
215049,Thế giới,65,135,1243,14,30,265,True,True,True,False
3410,Giáo dục,88,224,5540,18,49,1178,True,True,True,False
53550,Khoa học công nghệ,44,157,1887,9,33,410,True,True,True,False
223740,Thể thao,61,130,1677,15,28,359,True,True,True,False
6403,Giáo dục,59,230,6864,13,52,1510,True,True,True,False
37323,Thể thao,60,213,1837,13,44,397,True,True,True,False
225837,Thể thao,54,130,3790,12,28,793,True,True,True,False
150407,Bất động sản,57,142,2783,14,34,627,True,True,True,False
51219,Xe,72,127,6051,16,28,1354,True,True,True,False
178281,Giáo dục,62,241,3505,13,50,766,True,True,True,False
43588,Thời sự,86,177,7161,22,42,1577,True,True,True,False
227169,Thể thao,68,163,1688,14,34,322,True,True,True,False
237722,Thời sự,69,201,1768,18,46,382,True,True,True,False
187374,Khoa học công nghệ,62,144,3711,15,34,807,True,True,True,False
139341,Thời sự,52,218,4215,12,46,937,True,True,True,False
231417,Thể thao,57,154,1704,12,32,363,True,True,True,False
262651,Đời sống,65,101,2437,14,21,541,True,True,True,False
118578,Thế giới,59,132,1403,13,29,313,True,True,True,False
253745,Xe,49,210,4106,12,45,921,True,True,True,False
67688,Đời sống,65,101,1846,15,22,402,True,True,True,False
255227,Xe,56,123,2876,14,27,639,True,True,True,False
237138,Thời sự,75,205,1340,16,44,283,True,True,True,False
195474,Kinh doanh,64,131,2136,14,29,470,True,True,True,False
101918,Giáo dục,41,274,2756,9,58,615,True,True,True,False
222947,Thể thao,48,105,1222,11,24,259,True,True,True,False
92301,Giải trí,72,196,4551,17,42,985,True,True,True,False
68639,Đời sống,72,133,1857,16,32,404,True,True,True,False
253924,Xe,53,156,1892,12,35,422,True,True,True,False
183947,Khoa học công nghệ,76,169,4302,15,33,909,True,True,True,False
257225,Đời sống,47,98,2913,11,23,652,True,True,True,False
149994,Bất động sản,57,160,1578,14,38,355,True,True,True,False
154555,Du lịch,69,194,4255,16,43,928,True,True,True,False
263258,Đời sống,69,186,362,16,39,81,True,True,True,False
32486,Thế giới,71,160,5471,16,35,1205,True,True,True,False
52313,Xe,89,139,2529,20,31,541,True,True,True,False
233454,Thể thao,43,135,1317,9,28,265,True,True,True,False
194101,Kinh doanh,74,151,5337,18,35,1114,True,True,True,False
21820,Kinh doanh,35,144,4859,8,30,1027,True,True,True,False
34846,Thế giới,72,106,2305,15,22,497,True,True,True,False
121023,Thế giới,60,150,1877,14,34,408,True,True,True,False
113169,Kinh doanh,57,313,3796,14,68,845,True,True,True,False
100664,Giáo dục,34,321,2936,8,66,648,True,True,True,False
24913,Kinh doanh,63,157,3794,13,35,863,True,True,True,False
195928,Kinh doanh,52,167,1311,12,37,282,True,True,True,False
246145,Thời sự,73,161,3815,16,34,847,True,True,True,False
236439,Thể thao,65,104,1132,15,22,235,True,True,True,False
70465,Đời sống,58,198,3760,13,43,845,True,True,True,False
54673,Khoa học công nghệ,64,212,2577,13,42,559,True,True,True,False
263813,Đời sống,53,68,2490,11,15,535,True,True,True,False
37655,Thể thao,66,219,3738,14,47,843,True,True,True,False
105694,Kinh doanh,66,112,2252,15,25,498,True,True,True,False
249240,Xe,46,212,3375,11,49,745,True,True,True,False
20110,Kinh doanh,57,184,5124,12,40,1097,True,True,True,False
37576,Thể thao,57,191,2535,12,41,536,True,True,True,False
7030,Giải trí,87,210,5052,19,44,1092,True,True,True,False
149387,Bất động sản,62,157,1950,13,33,430,True,True,True,False
247406,Xe,59,180,5218,13,39,1120,True,True,True,False
255212,Xe,68,118,3795,16,26,869,True,True,True,False
125632,Thể thao,106,246,4048,21,52,836,True,True,True,False
257780,Đời sống,52,244,4798,11,53,1044,True,True,True,False
89491,Giải trí,67,208,1845,15,45,399,True,True,True,False
108746,Kinh doanh,60,332,7771,13,75,1702,True,True,True,False
5893,Giáo dục,58,162,5489,14,37,1222,True,True,True,False
166552,Giải trí,60,155,3264,13,33,686,True,True,True,False
6806,Giải trí,64,148,3355,16,36,757,True,True,True,False
211565,Sức khỏe,56,121,2402,14,28,518,True,True,True,False
254026,Xe,47,102,3828,10,22,845,True,True,True,False
148745,Bất động sản,61,136,2102,16,32,478,True,True,True,False
26215,Pháp luật,59,108,3152,13,24,688,True,True,True,False
62230,Khoa học công nghệ,42,137,1891,8,29,406,True,True,True,False
18273,Kinh doanh,46,176,2195,10,38,469,True,True,True,False
7567,Giải trí,70,157,3315,16,35,710,True,True,True,False
157735,Giải trí,76,189,3013,17,43,662,True,True,True,False
37352,Thể thao,96,141,3998,20,30,859,True,True,True,False
155365,Du lịch,67,209,2624,16,46,584,True,True,True,False
31622,Sức khỏe,72,119,3133,16,27,674,True,True,True,False
251567,Xe,77,149,1909,20,37,425,True,True,True,False
136263,Thời sự,59,162,1320,13,36,296,True,True,True,False
50084,Xe,59,199,2069,13,44,451,True,True,True,False
224908,Thể thao,65,112,963,15,25,209,True,True,True,False
105268,Kinh doanh,55,95,1719,12,22,376,True,True,True,False
179162,Giáo dục,73,159,3555,15,33,751,True,True,True,False
15257,Giải trí,94,178,4879,19,37,982,True,True,True,False
153214,Bất động sản,72,150,1921,16,37,427,True,True,True,False
157184,Giải trí,59,139,2728,13,29,584,True,True,True,False
137105,Thời sự,52,159,2419,11,35,531,True,True,True,False
65310,Khoa học công nghệ,79,256,2531,17,56,544,True,True,True,False
130424,Thể thao,80,247,2381,17,48,507,True,True,True,False
141057,Thời sự,55,219,2581,12,45,536,True,True,True,False
179389,Giáo dục,78,168,958,17,38,206,True,True,True,False
24540,Kinh doanh,71,169,1850,17,38,397,True,True,True,False
228863,Thể thao,67,102,316,12,21,63,True,True,True,False
178139,Giáo dục,74,208,4655,17,49,1025,True,True,True,False
54316,Khoa học công nghệ,44,197,4382,10,42,1011,True,True,True,False
167958,Giải trí,52,129,1786,12,27,386,True,True,True,False
60810,Khoa học công nghệ,33,128,2627,7,27,575,True,True,True,False
233377,Thể thao,44,107,1152,7,20,240,True,True,True,False
65955,Đời sống,60,229,5275,15,52,1203,True,True,True,True
64381,Khoa học công nghệ,60,114,1916,13,24,417,True,True,True,False
145203,Xe,64,232,4576,14,51,984,True,True,True,False
206172,Sức khỏe,67,223,3964,14,48,864,True,True,True,False
218252,Thế giới,65,177,1929,15,37,410,True,True,True,False
171421,Giải trí,74,153,5339,18,36,1147,True,True,True,False
161603,Giải trí,47,186,1967,10,41,433,True,True,True,False
169195,Giải trí,73,200,3354,16,39,707,True,True,True,False
39338,Thể thao,29,132,2604,6,30,596,True,True,True,False
204689,Pháp luật,42,212,1999,11,50,447,True,True,True,False
172529,Giáo dục,64,213,3213,14,45,702,True,True,True,False
215610,Thế giới,68,132,403,14,28,90,True,True,True,False
103751,Giáo dục,67,207,3019,15,44,668,True,True,True,False
112566,Kinh doanh,79,80,2009,16,17,441,True,True,True,False
93395,Giải trí,54,108,2736,13,24,615,True,True,True,False
254760,Xe,53,202,2505,12,44,543,True,True,True,False
46388,Thời sự,60,120,1308,15,28,295,True,True,True,False
124085,Thể thao,54,223,3510,12,47,754,True,True,True,False
125487,Thể thao,72,210,2451,17,43,526,True,True,True,False
150513,Bất động sản,62,242,3893,14,55,865,True,True,True,False
42691,Thời sự,87,198,7734,20,44,1695,True,True,True,False
60457,Khoa học công nghệ,36,168,2561,9,36,574,True,True,True,False
31998,Sức khỏe,65,176,4726,14,39,1032,True,True,True,False
33216,Thế giới,35,91,6889,9,21,1515,True,True,True,False
50195,Xe,40,105,1987,10,24,445,True,True,True,False
101466,Giáo dục,66,158,1680,14,36,372,True,True,True,False
100171,Giáo dục,59,216,4916,14,48,1093,True,True,True,False
207476,Sức khỏe,79,217,3000,19,49,658,True,True,True,False
46643,Thời sự,95,181,3700,23,43,820,True,True,True,False
176852,Giáo dục,37,174,5636,8,38,1207,True,True,True,False
2470,Giáo dục,66,235,2593,14,53,548,True,True,True,False
175436,Giáo dục,71,183,4134,15,39,901,True,True,True,False
98623,Giáo dục,41,131,3300,9,27,729,True,True,True,False
143358,Xe,62,218,3073,15,49,679,True,True,True,False
19467,Kinh doanh,50,234,6698,11,50,1425,True,True,True,False
184449,Khoa học công nghệ,58,219,3865,14,47,834,True,True,True,False
128025,Thể thao,71,158,2560,14,34,555,True,True,True,False
42595,Thời sự,86,154,7896,20,33,1731,True,True,True,False
86888,Giải trí,61,174,2029,14,35,430,True,True,True,False
247463,Xe,74,188,2375,16,43,506,True,True,True,False
131721,Thể thao,83,193,7168,17,40,1542,True,True,True,False
111523,Kinh doanh,67,312,4230,15,67,900,True,True,True,False
237734,Thời sự,63,135,1861,13,30,406,True,True,True,False
118808,Thế giới,25,163,1542,6,40,355,True,True,True,False
206498,Sức khỏe,46,232,3848,11,52,851,True,True,True,False
161537,Giải trí,53,146,3949,13,33,875,True,True,True,False
149950,Bất động sản,56,147,4599,12,34,1005,True,True,True,False
11062,Giải trí,64,136,4354,14,28,924,True,True,True,False
58023,Khoa học công nghệ,53,95,1918,11,17,398,True,True,True,False
32582,Thế giới,64,170,3630,13,35,771,True,True,True,False
198499,Kinh doanh,78,250,3343,17,54,722,True,True,True,False
130748,Thể thao,76,210,1734,17,49,385,True,True,True,False
100717,Giáo dục,66,207,2682,14,44,576,True,True,True,False
213595,Sức khỏe,54,88,1627,13,20,356,True,True,True,False
69827,Đời sống,58,121,3644,14,28,830,True,True,True,False
261680,Đời sống,36,178,2876,8,39,653,True,True,True,False
45071,Thời sự,15,37,830,4,10,198,True,True,True,False
209882,Sức khỏe,63,158,2327,12,32,511,True,True,True,False
239544,Thời sự,67,175,1397,15,38,309,True,True,True,False
191840,Kinh doanh,80,188,5685,16,37,1193,True,True,True,False
96878,Giáo dục,50,197,2580,11,43,550,True,True,True,False
219182,Thể thao,63,157,5952,15,34,1303,True,True,True,False
42625,Thời sự,82,240,4042,19,54,902,True,True,True,False
213477,Sức khỏe,46,112,2693,12,25,591,True,True,True,True
53314,Khoa học công nghệ,48,124,1541,11,26,335,True,True,True,False
90203,Giải trí,60,145,3471,14,33,799,True,True,True,False
191273,Kinh doanh,68,225,8137,15,48,1688,True,True,True,False
190925,Kinh doanh,54,158,1723,12,36,375,True,True,True,False
210063,Sức khỏe,71,235,2837,14,53,608,True,True,True,False
172547,Giáo dục,53,119,1569,14,28,343,True,True,True,False
26496,Pháp luật,65,140,2059,16,35,450,True,True,True,False
64582,Khoa học công nghệ,43,94,2227,11,18,483,True,True,True,False
141380,Thời sự,77,199,3259,17,41,707,True,True,True,False
196076,Kinh doanh,76,221,4656,17,49,1019,True,True,True,False
145593,Xe,55,173,3099,12,38,666,True,True,True,False
186722,Khoa học công nghệ,52,136,1510,12,30,318,True,True,True,False
171997,Giải trí,50,152,1848,12,33,409,True,True,True,False
123249,Thể thao,69,161,2140,14,36,468,True,True,True,False
125534,Thể thao,70,182,2487,15,39,520,True,True,True,False
91616,Giải trí,60,117,2139,13,26,459,True,True,True,False
4475,Giáo dục,54,145,5099,12,31,1129,True,True,True,False
99702,Giáo dục,75,231,2474,17,51,526,True,True,True,False
254399,Xe,68,141,6691,17,32,1419,True,True,True,False
55000,Khoa học công nghệ,51,124,1705,12,26,385,True,True,True,False
23592,Kinh doanh,84,200,1947,19,44,414,True,True,True,False
115785,Sức khỏe,77,307,1347,17,68,293,True,True,True,False
263402,Đời sống,56,138,2584,14,34,587,True,True,True,False
139096,Thời sự,65,162,2401,14,37,549,True,True,True,False
250169,Xe,66,124,1105,18,31,237,True,True,True,False
149494,Bất động sản,78,211,3002,16,45,639,True,True,True,False
257002,Đời sống,75,128,4342,18,30,998,True,True,True,False
249950,Xe,72,162,1688,14,32,362,True,True,True,False
17557,Khoa học công nghệ,79,111,5770,17,24,1218,True,True,True,False
99113,Giáo dục,84,200,4942,16,43,1039,True,True,True,False
53902,Khoa học công nghệ,53,123,2415,13,28,533,True,True,True,False
171463,Giải trí,78,178,2360,18,38,522,True,True,True,False
99157,Giáo dục,59,182,2564,13,37,555,True,True,True,False
24554,Kinh doanh,70,203,3025,15,41,656,True,True,True,False
77943,Du lịch,18,204,3527,4,40,753,True,True,True,False
154478,Du lịch,53,228,2665,13,50,569,True,True,True,False
93630,Giải trí,71,148,3390,17,34,756,True,True,True,False
45828,Thời sự,87,174,2880,20,40,627,True,True,True,False
26232,Pháp luật,54,119,2742,12,27,603,True,True,True,False
84316,Giải trí,55,145,2704,13,32,594,True,True,True,False
178390,Giáo dục,77,172,2309,16,37,491,True,True,True,False
260030,Đời sống,76,237,2429,17,53,536,True,True,True,False
85302,Giải trí,67,185,2979,15,38,645,True,True,True,False
201975,Kinh doanh,62,198,2683,14,44,565,True,True,True,False
57410,Khoa học công nghệ,51,295,1346,10,64,297,True,True,True,False
173466,Giáo dục,65,241,3482,15,53,753,True,True,True,False
114376,Sức khỏe,71,238,6513,17,54,1435,True,True,True,False
151803,Bất động sản,57,218,2863,14,49,627,True,True,True,False
164773,Giải trí,75,164,4843,19,35,1090,True,True,True,False
122281,Thế giới,72,213,1565,16,46,344,True,True,True,False
98372,Giáo dục,57,164,3733,12,35,823,True,True,True,False
253799,Xe,56,164,2595,13,36,564,True,True,True,False
205833,Sức khỏe,61,244,4110,13,52,907,True,True,True,False
155677,Du lịch,67,156,1539,14,34,332,True,True,True,False
60787,Khoa học công nghệ,39,207,3337,9,43,725,True,True,True,False
100952,Giáo dục,68,257,5954,14,55,1281,True,True,True,False
166470,Giải trí,60,118,1527,13,25,322,True,True,True,False
247195,Thời sự,47,131,3767,11,29,817,True,True,True,False
185466,Khoa học công nghệ,55,162,4050,12,34,877,True,True,True,False
149311,Bất động sản,78,244,3938,20,53,857,True,True,True,False
197611,Kinh doanh,79,236,5197,19,52,1136,True,True,True,False
94300,Giải trí,52,162,2526,13,34,541,True,True,True,False
118631,Thế giới,55,142,1673,12,30,358,True,True,True,False
79049,Du lịch,80,118,1895,17,26,416,True,True,True,False
199878,Kinh doanh,78,205,3640,18,45,781,True,True,True,False
30671,Sức khỏe,56,120,5432,12,26,1196,True,True,True,False
63532,Khoa học công nghệ,61,78,1537,12,17,316,True,True,True,False
183890,Khoa học công nghệ,72,243,4812,14,49,1007,True,True,True,False
196166,Kinh doanh,65,237,4839,14,54,1039,True,True,True,False
215630,Thế giới,54,147,915,13,31,199,True,True,True,False
187619,Khoa học công nghệ,79,199,5680,16,42,1185,True,True,True,False
236440,Thể thao,77,202,1640,15,44,349,True,True,True,False
242118,Thời sự,75,158,1300,17,35,287,True,True,True,False
112939,Kinh doanh,83,116,2065,17,26,447,True,True,True,False
96901,Giáo dục,63,217,5609,14,48,1210,True,True,True,False
214362,Thế giới,68,164,3461,16,35,754,True,True,True,False
99099,Giáo dục,59,218,7453,14,49,1649,True,True,True,True
95680,Giáo dục,59,182,2867,13,44,635,True,True,True,False
150642,Bất động sản,57,152,3428,13,33,715,True,True,True,False
64369,Khoa học công nghệ,47,161,2234,11,35,458,True,True,True,False
147108,Xe,69,167,2361,17,39,536,True,True,True,False
182901,Khoa học công nghệ,79,238,3196,16,49,690,True,True,True,False
134199,Thời sự,49,178,2023,11,37,452,True,True,True,False
81119,Giải trí,48,257,2682,10,58,609,True,True,True,False
59707,Khoa học công nghệ,45,156,1824,11,31,393,True,True,True,False
184766,Khoa học công nghệ,50,142,4895,12,34,1091,True,True,True,False
139982,Thời sự,50,183,2947,11,40,647,True,True,True,False
259066,Đời sống,57,144,9569,15,35,2169,True,True,True,False
240060,Thời sự,65,154,1697,16,36,378,True,True,True,False
139552,Thời sự,72,192,5510,16,40,1226,True,True,True,False
200690,Kinh doanh,74,223,1853,15,44,394,True,True,True,False
84546,Giải trí,32,178,1069,8,41,238,True,True,True,False
7515,Giải trí,99,144,4346,20,30,923,True,True,True,False
257905,Đời sống,78,137,3252,18,31,716,True,True,True,False
137059,Thời sự,48,147,3458,10,32,727,True,True,True,False
39429,Thể thao,94,138,2197,20,30,491,True,True,True,False
17850,Kinh doanh,65,249,6968,15,55,1503,True,True,True,False
182437,Khoa học công nghệ,69,142,552,15,29,120,True,True,True,False
34589,Thế giới,77,158,2918,16,34,633,True,True,True,False
47615,Xe,78,124,3953,16,27,855,True,True,True,False
33712,Thế giới,75,195,2239,18,42,494,True,True,True,False
157698,Giải trí,63,180,8510,13,39,1822,True,True,True,False
254686,Xe,51,151,4581,13,35,996,True,True,True,False
31764,Sức khỏe,39,173,2689,11,37,602,True,True,True,False
260451,Đời sống,71,123,1263,16,28,277,True,True,True,False
188470,Kinh doanh,63,170,1947,14,35,405,True,True,True,False
77211,Du lịch,66,258,4222,14,55,913,True,True,True,False
194077,Kinh doanh,70,189,3364,12,38,704,True,True,True,False
151778,Bất động sản,28,149,4693,7,33,1052,True,True,True,False
258853,Đời sống,49,157,4973,11,36,1121,True,True,True,False
54649,Khoa học công nghệ,64,106,2823,14,22,619,True,True,True,False
246677,Thời sự,77,140,999,17,30,221,True,True,True,False
164160,Giải trí,59,142,1338,13,32,283,True,True,True,False
238195,Thời sự,76,163,869,17,35,194,True,True,True,False
50461,Xe,90,230,3824,21,49,835,True,True,True,False
113442,Kinh doanh,48,103,1875,11,23,416,True,True,True,False
77744,Du lịch,49,186,3300,11,43,698,True,True,True,False
143721,Xe,68,249,2633,14,51,540,True,True,True,False
197255,Kinh doanh,76,226,5728,16,48,1234,True,True,True,False
94573,Giải trí,76,216,3899,17,48,864,True,True,True,False
168470,Giải trí,59,122,2552,12,26,560,True,True,True,False
10635,Giải trí,53,218,3381,10,48,743,True,True,True,False
178032,Giáo dục,80,200,5457,18,45,1207,True,True,True,False
219706,Thể thao,62,162,1116,12,34,243,True,True,True,False
228734,Thể thao,61,95,1746,13,20,382,True,True,True,False
111698,Kinh doanh,65,76,1946,13,17,433,True,True,True,False
250058,Xe,80,146,1746,18,32,391,True,True,True,False
158811,Giải trí,41,95,2086,10,21,458,True,True,True,False
70432,Đời sống,37,137,4572,9,29,1046,True,True,True,False
61946,Khoa học công nghệ,30,136,2346,7,27,508,True,True,True,False
32473,Thế giới,38,166,5155,8,35,1080,True,True,True,False
168350,Giải trí,64,131,2694,13,27,577,True,True,True,False
213430,Sức khỏe,69,105,2608,16,23,587,True,True,True,False
178569,Giáo dục,74,82,2199,16,18,480,True,True,True,False
58699,Khoa học công nghệ,49,200,1776,11,45,381,True,True,True,False
9106,Giải trí,68,118,3609,14,24,737,True,True,True,False
100759,Giáo dục,57,152,2378,12,32,518,True,True,True,False
233647,Thể thao,57,153,1640,12,32,333,True,True,True,False
185199,Khoa học công nghệ,52,159,7155,13,35,1553,True,True,True,False
154492,Du lịch,76,181,3247,18,38,716,True,True,True,False
96476,Giáo dục,43,169,4977,10,38,1149,True,True,True,False
99984,Giáo dục,65,151,3323,15,34,740,True,True,True,False
240540,Thời sự,56,177,3649,12,40,813,True,True,True,False
263852,Đời sống,73,147,3204,15,33,682,True,True,True,False
56415,Khoa học công nghệ,69,175,2377,17,40,517,True,True,True,False
253522,Xe,80,176,4119,16,39,908,True,True,True,False
55878,Khoa học công nghệ,52,200,2324,11,43,518,True,True,True,False
110801,Kinh doanh,47,97,3188,9,19,687,True,True,True,False
29813,Sức khỏe,58,180,3549,14,39,774,True,True,True,False
