qa_id,method,question,article_id,is_possible,source_article_ids,latency_ms,recall@1,hit@1,recall@5,hit@5,recall@10,hit@10,mrr@10,ndcg@10,relevant_article_ids,retrieved_article_ids,retrieved_chunk_ids
211640_4,dense,Hàm lượng purin trong cá nhỏ và nội tạng động vật khác biệt ra sao so với thịt đỏ thông thường?,211640,True,"[""211640""]",6360.7345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""211640""]","[""211640"", ""28348"", ""212000"", ""205401"", ""261818"", ""26527"", ""212311"", ""212113"", ""100253"", ""200586"", ""28856"", ""30177"", ""43755"", ""30901"", ""212002"", ""28587"", ""201810"", ""100947"", ""207751"", ""28878"", ""212422"", ""31150"", ""99658"", ""35220"", ""210261"", ""71468"", ""115249"", ""237900"", ""27606"", ""155285"", ""212336"", ""27567"", ""106547"", ""67949"", ""209549""]","[""211640_token_0001"", ""211640_token_0000"", ""28348_token_0001"", ""212000_token_0001"", ""205401_token_0001"", ""212000_token_0000"", ""261818_token_0000"", ""205401_token_0000"", ""26527_token_0001"", ""212311_token_0000"", ""212113_token_0000"", ""100253_token_0003"", ""200586_token_0000"", ""28856_token_0000"", ""30177_token_0000"", ""43755_token_0002"", ""30901_token_0001"", ""205401_token_0002"", ""212002_token_0000"", ""28587_token_0000"", ""201810_token_0000"", ""201810_token_0002"", ""100947_token_0001"", ""207751_token_0000"", ""28878_token_0002"", ""200586_token_0001"", ""212422_token_0000"", ""31150_token_0002"", ""99658_token_0000"", ""35220_token_0001"", ""210261_token_0000"", ""28587_token_0001"", ""43755_token_0000"", ""43755_token_0003"", ""71468_token_0000"", ""115249_token_0001"", ""237900_token_0000"", ""212113_token_0001"", ""27606_token_0002"", ""155285_token_0000"", ""212336_token_0000"", ""201810_token_0001"", ""28878_token_0001"", ""155285_token_0001"", ""27567_token_0001"", ""106547_token_0001"", ""30901_token_0000"", ""67949_token_0000"", ""209549_token_0000"", ""212002_token_0001""]"
211640_4,hybrid,Hàm lượng purin trong cá nhỏ và nội tạng động vật khác biệt ra sao so với thịt đỏ thông thường?,211640,True,"[""211640""]",6656.4115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""211640""]","[""211640"", ""212000"", ""28348"", ""212311"", ""212113"", ""205401"", ""26527"", ""28856"", ""200586"", ""261818"", ""67949"", ""212336"", ""28587"", ""71468"", ""201810"", ""212002"", ""215378"", ""28344"", ""30810"", ""100253"", ""31990"", ""30177"", ""206539"", ""43755"", ""30901"", ""260099"", ""156019"", ""117733"", ""261685"", ""100947"", ""31776"", ""207751"", ""28878"", ""31222"", ""212118"", ""212422"", ""31150"", ""65739"", ""99658""]","[""211640_token_0000"", ""211640_token_0001"", ""212000_token_0000"", ""28348_token_0001"", ""212311_token_0000"", ""212000_token_0001"", ""212113_token_0000"", ""205401_token_0000"", ""26527_token_0001"", ""28856_token_0000"", ""200586_token_0001"", ""261818_token_0000"", ""67949_token_0000"", ""212336_token_0000"", ""212113_token_0001"", ""28587_token_0001"", ""71468_token_0000"", ""201810_token_0001"", ""212002_token_0001"", ""205401_token_0001"", ""215378_token_0001"", ""28344_token_0001"", ""30810_token_0000"", ""100253_token_0003"", ""200586_token_0000"", ""31990_token_0000"", ""30177_token_0000"", ""206539_token_0001"", ""43755_token_0002"", ""30901_token_0001"", ""205401_token_0002"", ""260099_token_0004"", ""156019_token_0000"", ""212002_token_0000"", ""28587_token_0000"", ""117733_token_0000"", ""201810_token_0000"", ""201810_token_0002"", ""261685_token_0000"", ""100947_token_0001"", ""31776_token_0002"", ""207751_token_0000"", ""28878_token_0002"", ""31222_token_0002"", ""212118_token_0000"", ""156019_token_0001"", ""212422_token_0000"", ""31150_token_0002"", ""65739_token_0003"", ""99658_token_0000""]"
211640_5,bm25,Đúng hay sai: 'Chỉ cần bỏ thịt dê và chuyển sang ăn hải sản là có thể kiểm soát tốt axit uric'?,211640,True,"[""211640""]",210.4456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""211640""]","[""211640"", ""211884"", ""31222"", ""71468"", ""116180"", ""155705"", ""31150"", ""155953"", ""212113"", ""213066"", ""18318"", ""65764"", ""16890"", ""29107"", ""27606"", ""205100"", ""75537"", ""76465"", ""27454"", ""14523"", ""211777"", ""160043"", ""30244"", ""77535"", ""156099"", ""75625"", ""71595"", ""212336"", ""212798"", ""41087"", ""11992"", ""28856"", ""156224"", ""31661"", ""23558"", ""66051"", ""176549"", ""98585"", ""156019""]","[""211640_token_0000"", ""211640_token_0001"", ""211884_token_0000"", ""31222_token_0001"", ""71468_token_0000"", ""116180_token_0000"", ""155705_token_0000"", ""31150_token_0000"", ""155953_token_0003"", ""212113_token_0001"", ""155705_token_0001"", ""213066_token_0001"", ""18318_token_0000"", ""65764_token_0000"", ""16890_token_0000"", ""29107_token_0000"", ""116180_token_0001"", ""27606_token_0002"", ""205100_token_0001"", ""212113_token_0000"", ""75537_token_0001"", ""76465_token_0000"", ""27454_token_0000"", ""27454_token_0001"", ""14523_token_0001"", ""211777_token_0000"", ""27606_token_0000"", ""18318_token_0001"", ""160043_token_0003"", ""30244_token_0000"", ""77535_token_0000"", ""156099_token_0000"", ""75625_token_0001"", ""71595_token_0000"", ""211884_token_0001"", ""156099_token_0002"", ""212336_token_0001"", ""212798_token_0001"", ""41087_token_0001"", ""11992_token_0001"", ""28856_token_0000"", ""156224_token_0000"", ""31661_token_0000"", ""18318_token_0002"", ""23558_token_0007"", ""66051_token_0000"", ""176549_token_0001"", ""98585_token_0001"", ""156019_token_0000"", ""76465_token_0001""]"
211640_5,dense,Đúng hay sai: 'Chỉ cần bỏ thịt dê và chuyển sang ăn hải sản là có thể kiểm soát tốt axit uric'?,211640,True,"[""211640""]",6274.0472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""211640""]","[""211640"", ""27606"", ""212000"", ""28856"", ""206769"", ""100253"", ""30970"", ""28348"", ""212311"", ""30901"", ""211588"", ""27573"", ""212113"", ""213206"", ""206539"", ""207739"", ""28587"", ""29406"", ""29107"", ""30638"", ""29758"", ""208531"", ""29116"", ""28878"", ""94699"", ""31150"", ""43061"", ""210207"", ""30409"", ""134457"", ""30412"", ""213415"", ""30177"", ""115249"", ""208983"", ""27567"", ""43755"", ""27887"", ""29961""]","[""211640_token_0000"", ""211640_token_0001"", ""27606_token_0000"", ""212000_token_0001"", ""28856_token_0000"", ""206769_token_0001"", ""100253_token_0003"", ""27606_token_0002"", ""30970_token_0001"", ""28348_token_0001"", ""212311_token_0000"", ""27606_token_0001"", ""30901_token_0000"", ""211588_token_0000"", ""27573_token_0001"", ""212113_token_0000"", ""213206_token_0001"", ""206769_token_0000"", ""206539_token_0001"", ""212000_token_0000"", ""207739_token_0001"", ""28587_token_0001"", ""29406_token_0000"", ""30901_token_0001"", ""29107_token_0000"", ""28587_token_0000"", ""207739_token_0000"", ""30638_token_0001"", ""29758_token_0003"", ""208531_token_0000"", ""29116_token_0002"", ""28878_token_0001"", ""94699_token_0000"", ""31150_token_0002"", ""43061_token_0003"", ""210207_token_0000"", ""31150_token_0001"", ""30409_token_0000"", ""134457_token_0001"", ""30412_token_0001"", ""213415_token_0000"", ""28856_token_0001"", ""30177_token_0000"", ""115249_token_0001"", ""208983_token_0001"", ""210207_token_0001"", ""27567_token_0001"", ""43755_token_0002"", ""27887_token_0002"", ""29961_token_0000""]"
211640_5,hybrid,Đúng hay sai: 'Chỉ cần bỏ thịt dê và chuyển sang ăn hải sản là có thể kiểm soát tốt axit uric'?,211640,True,"[""211640""]",6436.6854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""211640""]","[""211640"", ""27606"", ""212113"", ""28856"", ""29107"", ""211884"", ""212000"", ""31222"", ""71468"", ""116180"", ""206769"", ""100253"", ""155705"", ""31150"", ""155953"", ""30970"", ""28348"", ""212311"", ""213066"", ""18318"", ""30901"", ""211588"", ""65764"", ""16890"", ""27573"", ""213206"", ""205100"", ""206539"", ""207739"", ""75537"", ""28587"", ""76465"", ""27454"", ""29406"", ""14523"", ""211777"", ""30638""]","[""211640_token_0000"", ""211640_token_0001"", ""27606_token_0002"", ""27606_token_0000"", ""212113_token_0000"", ""28856_token_0000"", ""29107_token_0000"", ""211884_token_0000"", ""212000_token_0001"", ""31222_token_0001"", ""71468_token_0000"", ""116180_token_0000"", ""206769_token_0001"", ""100253_token_0003"", ""155705_token_0000"", ""31150_token_0000"", ""155953_token_0003"", ""30970_token_0001"", ""212113_token_0001"", ""28348_token_0001"", ""155705_token_0001"", ""212311_token_0000"", ""213066_token_0001"", ""27606_token_0001"", ""18318_token_0000"", ""30901_token_0000"", ""211588_token_0000"", ""65764_token_0000"", ""16890_token_0000"", ""27573_token_0001"", ""116180_token_0001"", ""213206_token_0001"", ""206769_token_0000"", ""205100_token_0001"", ""206539_token_0001"", ""212000_token_0000"", ""207739_token_0001"", ""75537_token_0001"", ""28587_token_0001"", ""76465_token_0000"", ""27454_token_0000"", ""29406_token_0000"", ""27454_token_0001"", ""30901_token_0001"", ""14523_token_0001"", ""211777_token_0000"", ""28587_token_0000"", ""207739_token_0000"", ""18318_token_0001"", ""30638_token_0001""]"
152685_1,bm25,Doanh nghiệp nào trúng đấu giá thuê khu đất ven sông Hương tại TP. Huế?,152685,True,"[""152685""]",153.9867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""137207"", ""152271"", ""138777"", ""152772"", ""131993"", ""192784"", ""139918"", ""152511"", ""152681"", ""153233"", ""151748"", ""152876"", ""153214"", ""163678"", ""151597"", ""2235"", ""153171"", ""43901"", ""100210"", ""151471"", ""151463"", ""153085"", ""149048"", ""152626"", ""213"", ""191602"", ""151718"", ""152742"", ""247055"", ""151039"", ""153325"", ""148770"", ""151374"", ""154952"", ""153138"", ""1204"", ""148924"", ""22727""]","[""152685_token_0000"", ""137207_token_0000"", ""152271_token_0000"", ""138777_token_0000"", ""152772_token_0000"", ""131993_token_0000"", ""138777_token_0001"", ""192784_token_0000"", ""139918_token_0000"", ""137207_token_0001"", ""152511_token_0001"", ""152681_token_0000"", ""153233_token_0001"", ""151748_token_0000"", ""152876_token_0000"", ""153233_token_0000"", ""153214_token_0000"", ""163678_token_0000"", ""151597_token_0000"", ""139918_token_0001"", ""2235_token_0002"", ""153171_token_0000"", ""152511_token_0000"", ""43901_token_0000"", ""100210_token_0002"", ""151471_token_0000"", ""151748_token_0001"", ""151463_token_0000"", ""153085_token_0000"", ""149048_token_0000"", ""152626_token_0000"", ""213_token_0001"", ""191602_token_0001"", ""151718_token_0000"", ""152742_token_0000"", ""213_token_0002"", ""247055_token_0000"", ""151039_token_0001"", ""153325_token_0000"", ""148770_token_0000"", ""151374_token_0001"", ""154952_token_0000"", ""213_token_0000"", ""153138_token_0000"", ""1204_token_0000"", ""148924_token_0000"", ""151039_token_0000"", ""151463_token_0001"", ""22727_token_0000"", ""151471_token_0001""]"
152685_1,dense,Doanh nghiệp nào trúng đấu giá thuê khu đất ven sông Hương tại TP. Huế?,152685,True,"[""152685""]",6312.429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""192784"", ""153085"", ""138777"", ""151748"", ""152626"", ""20046"", ""151718"", ""193975"", ""152511"", ""149048"", ""151471"", ""191602"", ""254233"", ""150338"", ""194477"", ""149267"", ""133437"", ""27302"", ""21823"", ""139511"", ""152681"", ""218"", ""437"", ""153233"", ""149616"", ""195486"", ""137227"", ""107472"", ""23592"", ""140734"", ""197127"", ""151621"", ""341"", ""238019"", ""195474"", ""528"", ""43358"", ""21388"", ""20089"", ""22222""]","[""152685_token_0000"", ""192784_token_0000"", ""153085_token_0000"", ""138777_token_0000"", ""151748_token_0000"", ""152626_token_0000"", ""20046_token_0001"", ""151718_token_0000"", ""193975_token_0001"", ""152511_token_0000"", ""149048_token_0000"", ""151471_token_0000"", ""191602_token_0001"", ""254233_token_0001"", ""150338_token_0000"", ""194477_token_0001"", ""254233_token_0000"", ""151718_token_0001"", ""149267_token_0000"", ""152626_token_0001"", ""133437_token_0001"", ""149267_token_0001"", ""138777_token_0001"", ""27302_token_0000"", ""151748_token_0001"", ""152511_token_0001"", ""194477_token_0000"", ""21823_token_0002"", ""139511_token_0000"", ""150338_token_0001"", ""152681_token_0000"", ""218_token_0000"", ""437_token_0000"", ""153233_token_0001"", ""149616_token_0000"", ""195486_token_0000"", ""137227_token_0001"", ""107472_token_0000"", ""23592_token_0000"", ""140734_token_0000"", ""197127_token_0001"", ""151621_token_0000"", ""341_token_0001"", ""238019_token_0000"", ""195474_token_0000"", ""528_token_0001"", ""43358_token_0001"", ""21388_token_0002"", ""20089_token_0001"", ""22222_token_0001""]"
152685_1,hybrid,Doanh nghiệp nào trúng đấu giá thuê khu đất ven sông Hương tại TP. Huế?,152685,True,"[""152685""]",6916.6186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""138777"", ""192784"", ""151748"", ""153085"", ""152511"", ""152626"", ""151471"", ""151718"", ""149048"", ""152681"", ""191602"", ""153233"", ""137207"", ""152271"", ""152772"", ""131993"", ""20046"", ""139918"", ""193975"", ""254233"", ""150338"", ""152876"", ""194477"", ""153214"", ""163678"", ""149267"", ""151597"", ""133437"", ""2235"", ""153171"", ""27302"", ""43901"", ""100210"", ""151463"", ""21823"", ""139511"", ""213""]","[""152685_token_0000"", ""138777_token_0000"", ""192784_token_0000"", ""151748_token_0000"", ""153085_token_0000"", ""138777_token_0001"", ""152511_token_0000"", ""152626_token_0000"", ""152511_token_0001"", ""151471_token_0000"", ""151718_token_0000"", ""149048_token_0000"", ""152681_token_0000"", ""191602_token_0001"", ""153233_token_0001"", ""151748_token_0001"", ""137207_token_0000"", ""152271_token_0000"", ""152772_token_0000"", ""131993_token_0000"", ""20046_token_0001"", ""139918_token_0000"", ""193975_token_0001"", ""137207_token_0001"", ""254233_token_0001"", ""150338_token_0000"", ""152876_token_0000"", ""153233_token_0000"", ""194477_token_0001"", ""153214_token_0000"", ""254233_token_0000"", ""151718_token_0001"", ""163678_token_0000"", ""149267_token_0000"", ""151597_token_0000"", ""139918_token_0001"", ""152626_token_0001"", ""133437_token_0001"", ""2235_token_0002"", ""149267_token_0001"", ""153171_token_0000"", ""27302_token_0000"", ""43901_token_0000"", ""100210_token_0002"", ""194477_token_0000"", ""151463_token_0000"", ""21823_token_0002"", ""139511_token_0000"", ""150338_token_0001"", ""213_token_0001""]"
152685_2,bm25,Cuộc đấu giá cho thuê khu đất số 5 Lê Lợi ven sông Hương diễn ra với kết quả như thế nào?,152685,True,"[""152685""]",183.3765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""138777"", ""152271"", ""213"", ""152511"", ""151748"", ""137207"", ""238019"", ""148647"", ""45532"", ""756"", ""151039"", ""100210"", ""244265"", ""152742"", ""148770"", ""203200"", ""152876"", ""81101"", ""151718"", ""153138"", ""163393"", ""151471"", ""151597"", ""149048"", ""149561"", ""152772"", ""152492"", ""133437"", ""196499"", ""42721"", ""153233"", ""134527"", ""153214"", ""153085"", ""1204"", ""152681"", ""43901"", ""153096"", ""153171"", ""148559"", ""197692"", ""106977""]","[""152685_token_0000"", ""138777_token_0000"", ""152271_token_0000"", ""138777_token_0001"", ""213_token_0001"", ""152511_token_0001"", ""151748_token_0000"", ""137207_token_0000"", ""238019_token_0000"", ""148647_token_0000"", ""45532_token_0002"", ""756_token_0000"", ""151039_token_0001"", ""100210_token_0002"", ""244265_token_0000"", ""152742_token_0000"", ""148770_token_0000"", ""203200_token_0001"", ""152876_token_0000"", ""213_token_0000"", ""81101_token_0000"", ""151718_token_0000"", ""153138_token_0000"", ""163393_token_0000"", ""151471_token_0000"", ""151597_token_0000"", ""149048_token_0000"", ""149561_token_0000"", ""152772_token_0000"", ""152492_token_0000"", ""133437_token_0001"", ""203200_token_0000"", ""148647_token_0001"", ""196499_token_0005"", ""42721_token_0000"", ""153233_token_0001"", ""134527_token_0000"", ""153214_token_0000"", ""151039_token_0000"", ""153085_token_0000"", ""152511_token_0000"", ""1204_token_0000"", ""213_token_0002"", ""152681_token_0000"", ""43901_token_0000"", ""153096_token_0000"", ""153171_token_0000"", ""148559_token_0000"", ""197692_token_0000"", ""106977_token_0000""]"
152685_2,dense,Cuộc đấu giá cho thuê khu đất số 5 Lê Lợi ven sông Hương diễn ra với kết quả như thế nào?,152685,True,"[""152685""]",6268.1363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""153085"", ""254233"", ""151471"", ""254223"", ""152511"", ""191602"", ""151084"", ""254218"", ""151337"", ""152653"", ""153171"", ""238019"", ""341"", ""153233"", ""151718"", ""27302"", ""244265"", ""152772"", ""69089"", ""254016"", ""151748"", ""153138"", ""197579"", ""138777"", ""25996"", ""254201"", ""69356"", ""151365"", ""252543"", ""149504"", ""152681"", ""194477"", ""430"", ""153096"", ""194341"", ""69034"", ""136766"", ""152271"", ""193975"", ""151939"", ""149048"", ""152492""]","[""152685_token_0000"", ""153085_token_0000"", ""254233_token_0000"", ""151471_token_0000"", ""254223_token_0000"", ""152511_token_0000"", ""191602_token_0001"", ""151084_token_0000"", ""254218_token_0000"", ""151337_token_0000"", ""152653_token_0000"", ""152511_token_0001"", ""153171_token_0000"", ""238019_token_0000"", ""341_token_0002"", ""153233_token_0001"", ""151718_token_0000"", ""254233_token_0001"", ""27302_token_0000"", ""244265_token_0000"", ""152772_token_0000"", ""69089_token_0000"", ""254016_token_0000"", ""151748_token_0000"", ""153138_token_0000"", ""197579_token_0000"", ""341_token_0001"", ""153233_token_0000"", ""151337_token_0002"", ""138777_token_0000"", ""25996_token_0000"", ""254201_token_0000"", ""69356_token_0000"", ""151365_token_0000"", ""252543_token_0000"", ""149504_token_0000"", ""152681_token_0000"", ""194477_token_0000"", ""27302_token_0003"", ""430_token_0002"", ""153096_token_0000"", ""151084_token_0001"", ""194341_token_0001"", ""69034_token_0000"", ""136766_token_0004"", ""152271_token_0000"", ""193975_token_0001"", ""151939_token_0000"", ""149048_token_0000"", ""152492_token_0000""]"
152685_2,hybrid,Cuộc đấu giá cho thuê khu đất số 5 Lê Lợi ven sông Hương diễn ra với kết quả như thế nào?,152685,True,"[""152685""]",6453.8234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""152511"", ""238019"", ""151471"", ""138777"", ""151748"", ""153085"", ""244265"", ""152271"", ""151718"", ""153138"", ""152772"", ""153233"", ""153171"", ""149048"", ""152492"", ""152681"", ""153096"", ""254233"", ""213"", ""254223"", ""191602"", ""137207"", ""151084"", ""254218"", ""148647"", ""151337"", ""152653"", ""45532"", ""756"", ""151039"", ""100210"", ""341"", ""152742"", ""148770"", ""203200"", ""152876"", ""27302"", ""81101"", ""69089"", ""254016"", ""163393"", ""151597"", ""197579"", ""149561""]","[""152685_token_0000"", ""152511_token_0001"", ""238019_token_0000"", ""151471_token_0000"", ""138777_token_0000"", ""151748_token_0000"", ""153085_token_0000"", ""244265_token_0000"", ""152271_token_0000"", ""151718_token_0000"", ""152511_token_0000"", ""153138_token_0000"", ""152772_token_0000"", ""153233_token_0001"", ""153171_token_0000"", ""149048_token_0000"", ""152492_token_0000"", ""152681_token_0000"", ""153096_token_0000"", ""254233_token_0000"", ""138777_token_0001"", ""213_token_0001"", ""254223_token_0000"", ""191602_token_0001"", ""137207_token_0000"", ""151084_token_0000"", ""254218_token_0000"", ""148647_token_0000"", ""151337_token_0000"", ""152653_token_0000"", ""45532_token_0002"", ""756_token_0000"", ""151039_token_0001"", ""100210_token_0002"", ""341_token_0002"", ""152742_token_0000"", ""148770_token_0000"", ""203200_token_0001"", ""254233_token_0001"", ""152876_token_0000"", ""27302_token_0000"", ""213_token_0000"", ""81101_token_0000"", ""69089_token_0000"", ""254016_token_0000"", ""163393_token_0000"", ""151597_token_0000"", ""197579_token_0000"", ""341_token_0001"", ""149561_token_0000""]"
152685_3,bm25,Vì sao dư luận bất ngờ khi biết danh tính doanh nghiệp trúng đấu giá khu đất ven sông Hương?,152685,True,"[""152685""]",160.9773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""138777"", ""152772"", ""153214"", ""152271"", ""151748"", ""152681"", ""196499"", ""100210"", ""213"", ""152511"", ""153233"", ""137207"", ""148770"", ""151039"", ""254233"", ""151597"", ""22727"", ""152492"", ""151084"", ""153171"", ""254223"", ""239775"", ""1204"", ""151718"", ""254364"", ""254218"", ""43901"", ""132947"", ""148559"", ""153085"", ""151463"", ""151471"", ""138843"", ""152876"", ""260452"", ""254016"", ""191602"", ""69638"", ""134527"", ""68859"", ""152742"", ""153822"", ""253510"", ""153138""]","[""152685_token_0000"", ""138777_token_0000"", ""152772_token_0000"", ""138777_token_0001"", ""153214_token_0000"", ""152271_token_0000"", ""151748_token_0000"", ""152681_token_0000"", ""196499_token_0005"", ""100210_token_0002"", ""213_token_0002"", ""152511_token_0001"", ""153233_token_0001"", ""137207_token_0000"", ""148770_token_0000"", ""213_token_0001"", ""213_token_0000"", ""151039_token_0000"", ""254233_token_0001"", ""151597_token_0000"", ""22727_token_0001"", ""22727_token_0000"", ""152492_token_0000"", ""151084_token_0000"", ""153171_token_0000"", ""254223_token_0000"", ""151748_token_0001"", ""239775_token_0000"", ""1204_token_0000"", ""151718_token_0000"", ""254364_token_0000"", ""254218_token_0000"", ""43901_token_0000"", ""132947_token_0000"", ""148559_token_0001"", ""153085_token_0000"", ""151463_token_0000"", ""151471_token_0000"", ""138843_token_0000"", ""152876_token_0000"", ""260452_token_0000"", ""254016_token_0001"", ""191602_token_0001"", ""69638_token_0000"", ""134527_token_0000"", ""68859_token_0001"", ""152742_token_0000"", ""153822_token_0002"", ""253510_token_0000"", ""153138_token_0000""]"
152685_3,dense,Vì sao dư luận bất ngờ khi biết danh tính doanh nghiệp trúng đấu giá khu đất ven sông Hương?,152685,True,"[""152685""]",6314.7536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""193975"", ""153085"", ""197127"", ""151748"", ""437"", ""139511"", ""20046"", ""152681"", ""556"", ""27302"", ""151621"", ""195386"", ""104504"", ""196166"", ""254233"", ""191602"", ""149267"", ""197406"", ""44035"", ""38813"", ""194280"", ""194477"", ""21216"", ""19915"", ""138777"", ""21115"", ""149230"", ""196189"", ""194541"", ""197579"", ""149048"", ""238019"", ""194341"", ""528"", ""24252"", ""106225"", ""152511"", ""21388"", ""151471""]","[""152685_token_0000"", ""193975_token_0001"", ""153085_token_0000"", ""197127_token_0001"", ""151748_token_0000"", ""437_token_0000"", ""139511_token_0000"", ""437_token_0001"", ""20046_token_0001"", ""152681_token_0000"", ""556_token_0001"", ""27302_token_0000"", ""151621_token_0000"", ""195386_token_0002"", ""104504_token_0000"", ""196166_token_0002"", ""254233_token_0000"", ""191602_token_0001"", ""149267_token_0001"", ""197406_token_0001"", ""44035_token_0000"", ""38813_token_0000"", ""194280_token_0001"", ""556_token_0000"", ""194477_token_0000"", ""21216_token_0001"", ""19915_token_0002"", ""138777_token_0000"", ""21115_token_0002"", ""152681_token_0001"", ""149230_token_0002"", ""196189_token_0000"", ""194541_token_0000"", ""193975_token_0002"", ""197579_token_0000"", ""149048_token_0000"", ""21115_token_0000"", ""194477_token_0001"", ""238019_token_0000"", ""194341_token_0001"", ""528_token_0001"", ""24252_token_0000"", ""151748_token_0001"", ""106225_token_0002"", ""194341_token_0000"", ""152511_token_0000"", ""21388_token_0002"", ""196189_token_0002"", ""21388_token_0001"", ""151471_token_0000""]"
152685_3,hybrid,Vì sao dư luận bất ngờ khi biết danh tính doanh nghiệp trúng đấu giá khu đất ven sông Hương?,152685,True,"[""152685""]",6383.8192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""151748"", ""152681"", ""138777"", ""153085"", ""191602"", ""151471"", ""193975"", ""152772"", ""197127"", ""153214"", ""152271"", ""437"", ""139511"", ""196499"", ""20046"", ""100210"", ""213"", ""556"", ""152511"", ""27302"", ""151621"", ""153233"", ""137207"", ""195386"", ""104504"", ""148770"", ""196166"", ""254233"", ""151039"", ""149267"", ""151597"", ""197406"", ""22727"", ""44035"", ""38813"", ""152492"", ""194280"", ""151084"", ""153171"", ""194477"", ""21216""]","[""152685_token_0000"", ""151748_token_0000"", ""152681_token_0000"", ""138777_token_0000"", ""153085_token_0000"", ""191602_token_0001"", ""151748_token_0001"", ""151471_token_0000"", ""193975_token_0001"", ""152772_token_0000"", ""138777_token_0001"", ""197127_token_0001"", ""153214_token_0000"", ""152271_token_0000"", ""437_token_0000"", ""139511_token_0000"", ""437_token_0001"", ""196499_token_0005"", ""20046_token_0001"", ""100210_token_0002"", ""213_token_0002"", ""556_token_0001"", ""152511_token_0001"", ""27302_token_0000"", ""151621_token_0000"", ""153233_token_0001"", ""137207_token_0000"", ""195386_token_0002"", ""104504_token_0000"", ""148770_token_0000"", ""196166_token_0002"", ""213_token_0001"", ""213_token_0000"", ""254233_token_0000"", ""151039_token_0000"", ""149267_token_0001"", ""254233_token_0001"", ""151597_token_0000"", ""197406_token_0001"", ""22727_token_0001"", ""44035_token_0000"", ""22727_token_0000"", ""38813_token_0000"", ""152492_token_0000"", ""194280_token_0001"", ""151084_token_0000"", ""556_token_0000"", ""153171_token_0000"", ""194477_token_0000"", ""21216_token_0001""]"
152685_4,bm25,Khu đất số 5 Lê Lợi được đưa ra đấu giá nhằm phục vụ mục tiêu gì cho TP. Huế?,152685,True,"[""152685""]",180.7091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[""152685""]","[""152685"", ""192784"", ""244265"", ""152511"", ""138388"", ""152271"", ""185349"", ""152876"", ""152772"", ""151748"", ""149504"", ""430"", ""152681"", ""153233"", ""42409"", ""67348"", ""134527"", ""152742"", ""153138"", ""153085"", ""196499"", ""151471"", ""213"", ""106977"", ""133853"", ""151463"", ""153325"", ""106996"", ""66011"", ""131921"", ""253984"", ""150302"", ""25996"", ""65762"", ""197510"", ""788"", ""34344"", ""137207"", ""151718"", ""149048"", ""131993""]","[""152685_token_0000"", ""192784_token_0000"", ""244265_token_0000"", ""152511_token_0001"", ""138388_token_0001"", ""152271_token_0000"", ""185349_token_0001"", ""152876_token_0000"", ""152772_token_0000"", ""151748_token_0000"", ""149504_token_0000"", ""430_token_0001"", ""152681_token_0000"", ""153233_token_0000"", ""149504_token_0002"", ""42409_token_0001"", ""67348_token_0000"", ""153233_token_0001"", ""134527_token_0000"", ""152511_token_0000"", ""430_token_0002"", ""152742_token_0000"", ""430_token_0000"", ""153138_token_0000"", ""153085_token_0000"", ""196499_token_0005"", ""151471_token_0000"", ""213_token_0001"", ""106977_token_0000"", ""133853_token_0001"", ""151463_token_0001"", ""153325_token_0000"", ""106996_token_0002"", ""66011_token_0000"", ""131921_token_0000"", ""253984_token_0000"", ""150302_token_0000"", ""25996_token_0000"", ""65762_token_0000"", ""151463_token_0000"", ""197510_token_0003"", ""788_token_0001"", ""185349_token_0000"", ""34344_token_0001"", ""137207_token_0000"", ""151471_token_0001"", ""151718_token_0000"", ""149048_token_0000"", ""131993_token_0000"", ""66011_token_0001""]"
